职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
数据分析师,北京览鸿科技有限公司,8千-1万,北京·顺义区,无需经验,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/qinhuangdao/141687919.html?s=sou_sou_soulb&t=0_0&req=000ff16fd24aef28c5b8b6bec2846cfd,https://jobs.51job.com/all/coAmNQNgBrVWMHa1A0UDA.html
Python爬虫工程师兼职,世唐云科（北京）科技有限公司,300元/天,北京,无需经验,,民营,少于50人,,https://jobs.51job.com/beijing/148358447.html?s=sou_sou_soulb&t=0_0&req=3ba95d48f59b90a6f5d8b9a456ecbfc7,https://jobs.51job.com/all/coAGEFaVU2VmAAYwZmUjA.html
智能人脸识别,深圳乙人信息科技有限公司,1-1.5万,深圳·龙岗区,1年,本科,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/143280788.html?s=sou_sou_soulb&t=0_0&req=1f7850fb8de86a43cc54dbdf481ac447,https://jobs.51job.com/all/coBWVSPwBhVmkDYFQwVTI.html
OpenStack开发工程师,上海思尔芯技术股份有限公司,2.5-4万,上海·浦东新区,3-4年,本科,合资,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/144202257.html?s=sou_sou_soulb&t=0_0&req=9892979717aaf4e15f3ac751ae16d2e3,https://jobs.51job.com/all/coVTAHYlI0U25TNlQz.html
Python爬虫工程师,广州淘通科技股份有限公司,1.3-1.8万,广州·天河区,2年,大专,民营,500-1000人,快速消费品(食品、饮料、化妆品),https://jobs.51job.com/guangzhou/147913041.html?s=sou_sou_soulb&t=0_0&req=9b3149c19a8d42701bfae9c17b96cb08,https://jobs.51job.com/all/coAWUFaVM5BT8FZgNnBmY.html
Python教研,成都环宇知了科技有限公司,8千-1万,成都·高新区,2年,本科,民营,500-1000人,互联网/电子商务,https://jobs.51job.com/chengdu/134771246.html?s=sou_sou_soulb&t=0_0&req=9b3149c19a8d42701bfae9c17b96cb08,https://jobs.51job.com/all/coVTcFaFQ3BTlUMwFiAmE.html
Python爬虫开发工程师,数字金服（广东）科技服务有限公司,5-8千,广州·海珠区,2年,大专,民营,少于50人,互联网/电子商务,https://jobs.51job.com/guangzhou/146828062.html?s=sou_sou_soulb&t=0_0&req=9b3149c19a8d42701bfae9c17b96cb08,https://jobs.51job.com/all/coAmJTMVQ-UW0AYAJhBWA.html
Python工程师,上海远茂企业发展股份有限公司,7千-1.2万,上海·浦东新区,2年,大专,民营,10000人以上,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/138655024.html?s=sou_sou_soulb&t=0_0&req=2c85a2da539c78c464a1def9b8cbbd36,https://jobs.51job.com/all/coBGFTNF8-U21UNANmAmE.html
Python开发工程师,上海兴容信息技术有限公司,1.2-2万,上海·长宁区,2年,本科,民营,50-150人,通信/电信/网络设备,https://jobs.51job.com/shanghai/137739203.html?s=sou_sou_soulb&t=0_0&req=2c85a2da539c78c464a1def9b8cbbd36,https://jobs.51job.com/all/coCGxcPF46BjsCYlY0VDM.html
Full Stack Engineer (数据分析方向）,HCL Technologies (Shanghai) Limited,2-3万·13薪,上海,5-7年,本科,外资（非欧美）,500-1000人,电子技术/半导体/集成电路,https://jobs.51job.com/dalian/144922068.html?s=sou_sou_soulb&t=0_0&req=19bc3fa098be284b560f95152089932a,https://jobs.51job.com/all/coA2cFYFMzAzoEYFQ1Vjs.html
自动化软件主管,上海优异达机电有限公司,2-3万,上海·松江区,3-4年,大专,民营,50-150人,仪器仪表/工业自动化,https://jobs.51job.com/shanghai/136251492.html?s=sou_sou_soulb&t=0_0&req=9cbdb0128ced39453bed6f57772fd6e1,https://jobs.51job.com/all/coCGtQM1Y9UmwDbgRkUjE.html
测试工程师,上海豪亿信息科技有限公司,1.4-2.4万·14薪,北京,3-4年,本科,民营,500-1000人,通信/电信/网络设备,https://jobs.51job.com/beijing/141698453.html?s=sou_sou_soulb&t=0_0&req=913330fd58abbf71cbbfaa6d57b20b9a,https://jobs.51job.com/all/coUTJcMFIzADtUNgZgBWA.html
软件工程师（后台搭建和数据库管理）,广州广华智电科技有限公司,1.2-1.8万,广州·黄埔区,5-7年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/guangzhou/138964214.html?s=sou_sou_soulb&t=0_0&req=7325a2f1e944b7f91e9203caf8b8188f,https://jobs.51job.com/all/coBmcBZVIzVWIDYQFjAWA.html
动脉硬化算法工程师,深圳市捷美瑞科技有限公司,1.5-2.5万,深圳·龙华区,2年,本科,民营,500-1000人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/143479203.html?s=sou_sou_soulb&t=0_0&req=9892979717aaf4e15f3ac751ae16d2e3,https://jobs.51job.com/all/coVDVSNFYxVmkBYgZiBmo.html
软件测试员,爱德克电子科技（上海）有限公司,6千-1万·13薪,上海·静安区,1年,本科,外资（非欧美）,50-150人,,https://jobs.51job.com/shanghai/140109652.html?s=sou_sou_soulb&t=0_0&req=eea452fa677176d0e539c9591cc83db7,https://jobs.51job.com/all/coUTFcP1UyBz4BYFQ_Uj4.html
C++软件开发工程师,广州家铭技术有限公司,1-1.5万·13薪,广州·黄埔区,2年,本科,民营,少于50人,通信/电信/网络设备,https://jobs.51job.com/guangzhou/140303692.html?s=sou_sou_soulb&t=0_0&req=2546a32a4c6488cf71ad1914e293604d,https://jobs.51job.com/all/coCGsCYAVgADkGYVAxUzY.html
5G算法工程师,成都图迅科技有限公司,1.5-2.5万·13薪,成都·高新区,无需经验,硕士,民营,少于50人,通信/电信运营、增值服务,https://jobs.51job.com/chengdu/147343724.html?s=sou_sou_soulb&t=0_0&req=2546a32a4c6488cf71ad1914e293604d,https://jobs.51job.com/all/coCWpQPAdhAz9WMwJhBWg.html
大数据讲师（工程师）,成都银河教育中心,6千-1.2万,成都,2年,本科,民营,150-500人,教育/培训/院校,https://jobs.51job.com/chengdu/144172207.html?s=sou_sou_soulb&t=0_0&req=2546a32a4c6488cf71ad1914e293604d,https://jobs.51job.com/all/coUzcCZgBkVmgCZQVjAWI.html
算法工程师,东莞市拓能电子科技有限公司,1-1.5万,深圳·南山区,3-4年,本科,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/147925603.html?s=sou_sou_soulb&t=0_0&req=2546a32a4c6488cf71ad1914e293604d,https://jobs.51job.com/all/coVTBcMARjUWsFYw1vAmM.html
嵌入式软件工程师,深圳思腾特科技有限公司,8千-1.6万,深圳·宝安区,3-4年,本科,民营,少于50人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/140962977.html?s=sou_sou_soulb&t=0_0&req=2546a32a4c6488cf71ad1914e293604d,https://jobs.51job.com/all/coBmcGYFQzBTwFZVA6VTA.html
信息系统工程师,三菱电机（广州）压缩机有限公司,6-8千,广州,无需经验,本科,外资（非欧美）,1000-5000人,机械/设备/重工,https://jobs.51job.com/guangzhou/141373410.html?s=sou_sou_soulb&t=0_0&req=2546a32a4c6488cf71ad1914e293604d,https://jobs.51job.com/all/coUjUFYgNpBTwFYwBh.html
后端开发工程师,广东卓越土地房地产评估咨询有限公司,6-9千·13薪,广州·天河区,2年,本科,民营,150-500人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/guangzhou/140587177.html?s=sou_sou_soulb&t=0_0&req=2546a32a4c6488cf71ad1914e293604d,https://jobs.51job.com/all/coAWICZ146DzgCYQRlUTM.html
运维工程师,《中国基金报》社有限公司,1.5-1.8万,深圳·福田区,2年,本科,国企,50-150人,影视/媒体/艺术/文化传播,https://jobs.51job.com/shenzhen/144194777.html?s=sou_sou_soulb&t=0_0&req=4b3d518db3036c7db92bd8abb2e1a08c,https://jobs.51job.com/all/coVTRXNlY1Az1SMgBjVjI.html
数据分析师,成都费森科斯科技有限公司,8千-1万,成都·高新区,无需经验,大专,民营,50-150人,计算机硬件,https://jobs.51job.com/baoji/141711559.html?s=sou_sou_soulb&t=0_0&req=9892979717aaf4e15f3ac751ae16d2e3,https://jobs.51job.com/all/coBmcHYFEyUmQAZVE1UTM.html
软件算法研究员(J38197),京东方科技集团股份有限公司,2-3万,北京·大兴区,10年以上,本科,已上市,10000人以上,多元化业务集团公司,https://jobs.51job.com/beijing/144364262.html?s=sou_sou_soulb&t=0_0&req=f7ad3a7e77e67b4acfeef9a5db5e0a9b,https://jobs.51job.com/all/coCG9VNAdiUm0CY1Ay.html
Python开发工程师（初级）,成都甲乙方程科技有限公司,6-8千,成都·金牛区,1年,本科,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/chengdu/139890183.html?s=sou_sou_soulb&t=0_0&req=f3fa43678f2b4504e238e667a2a80d32,https://jobs.51job.com/all/coBGYBbFMyBzBUNwRnAG0.html
图像算法专家,上海库灵科技有限公司,2-4万,上海·浦东新区,3-4年,硕士,民营,少于50人,,https://jobs.51job.com/shanghai/141348160.html?s=sou_sou_soulb&t=0_0&req=df6928d4c7021c970df41e287104906b,https://jobs.51job.com/all/coUTFVM1Y1BDJWNwZkAGA.html
图像算法工程师,南京凌芯生物科技有限公司,1.5-2万·13薪,北京·大兴区,无需经验,硕士,民营,50-150人,制药/生物工程,https://jobs.51job.com/beijing/140195517.html?s=sou_sou_soulb&t=0_0&req=ff7bf3630a6f241bde7082de04dc3891,https://jobs.51job.com/all/coUjIFZFIyVWJRPQFqXTk.html
量化研究员,广州经传信息科技有限公司,8千-1.5万,广州·番禺区,1年,硕士,民营,500-1000人,互联网/电子商务,https://jobs.51job.com/guangzhou/143286910.html?s=sou_sou_soulb&t=0_0&req=b8cbf5ce6a5243144b261a60d79906d2,https://jobs.51job.com/all/coB2YBZl45AzgBZgdnVDA.html
全栈开发工程师（python+前端）,大连隆基信息技术有限公司,1.5-2.5万·14薪,上海·静安区,2年,大专,外资（非欧美）,150-500人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/144838711.html?s=sou_sou_soulb&t=0_0&req=2c85a2da539c78c464a1def9b8cbbd36,https://jobs.51job.com/all/coAmBdOFQ2BD1WMVM5B2Q.html
软件工程师,深圳雷曼光电科技股份有限公司,8千-1.2万·13薪,深圳,2年,本科,已上市,1000-5000人,仪器仪表/工业自动化,https://jobs.51job.com/shenzhen/148052272.html?s=sou_sou_soulb&t=0_0&req=19bc3fa098be284b560f95152089932a,https://jobs.51job.com/all/coVTFcPlEyDjBSMw1uUj4.html
爬虫工程师,上海数智博医疗器械科技有限公司,1.1-2万,上海·普陀区,2年,大专,国企,少于50人,医疗设备/器械,https://jobs.51job.com/shanghai/142139509.html?s=sou_sou_soulb&t=0_0&req=2a9890a07b955e723ae35e3b5addd054,https://jobs.51job.com/all/coVTVUOAVuVWhTMARvUj8.html
急聘 数据运维工程师（有夜班）,上海速林网络科技有限公司,8千-1.5万·13薪,上海·长宁区,2年,大专,民营,少于50人,,https://jobs.51job.com/shanghai/140050560.html?s=sou_sou_soulb&t=0_0&req=1f7850fb8de86a43cc54dbdf481ac447,https://jobs.51job.com/all/coVTcGZ1A7VmlVNVc8B2A.html
APAC Paid Search Specialist,默克投资（中国）有限公司,40-50万/年,上海,3-4年,本科,外资（欧美）,10000人以上,贸易/进出口,https://jobs.51job.com/shanghai/146046736.html?s=sou_sou_soulb&t=0_0&req=9cbdb0128ced39453bed6f57772fd6e1,https://jobs.51job.com/all/coUzBTMARhATkEaQJgUDM.html
规划决策算法工程师,希迪智驾（成都）科技有限公司,1.6-2.6万,成都·武侯区,2年,硕士,民营,150-500人,计算机软件,https://jobs.51job.com/chengdu/140620418.html?s=sou_sou_soulb&t=0_0&req=a3da97a080832c5a976651ad8974c8bb,https://jobs.51job.com/all/coAmNTNgVkUmxSN1ExUDw.html
软件开发工程师,移动设计院监理公司,1-1.5万,北京,2年,本科,国企,少于50人,,https://jobs.51job.com/beijing/146230582.html?s=sou_sou_soulb&t=0_0&req=a3da97a080832c5a976651ad8974c8bb,https://jobs.51job.com/all/coVTYGY1YxUmRVMAVnBWA.html
Regional S&OP Analyst CI,汉高（中国）投资有限公司,1.6-2.1万·15薪,上海·杨浦区,5-7年,本科,外资（欧美）,10000人以上,快速消费品(食品、饮料、化妆品),https://jobs.51job.com/shanghai/146653356.html?s=sou_sou_soulb&t=0_0&req=1f7850fb8de86a43cc54dbdf481ac447,https://jobs.51job.com/all/coVTFQNAdhVm0CbgVjAmM.html
Financial ERP Business Analyst,深圳市季霈环保科技有限公司,1-2万,深圳·南山区,8-9年,本科,外资（欧美）,150-500人,贸易/进出口,https://jobs.51job.com/shenzhen/140203017.html?s=sou_sou_soulb&t=0_0&req=000ff16fd24aef28c5b8b6bec2846cfd,https://jobs.51job.com/all/coAGRcOVYyVG9SM1Q1AGI.html
运营数据分析师（靠近地铁站  双休）,深圳晟晰信息科技有限公司,4-8千,深圳·宝安区,无需经验,大专,民营,少于50人,计算机软件,https://jobs.51job.com/shenzhen/143220744.html?s=sou_sou_soulb&t=0_0&req=ff7bf3630a6f241bde7082de04dc3891,https://jobs.51job.com/all/coUjMFYVUxBDkAZwxpVDA.html
算法工程师招聘,深圳市智胜益辉科技有限公司,1-1.6万·13薪,深圳·龙岗区,1年,本科,民营,,采掘业/冶炼,https://jobs.51job.com/shenzhen/148594485.html?s=sou_sou_soulb&t=0_0&req=9892979717aaf4e15f3ac751ae16d2e3,https://jobs.51job.com/all/coBGRTPwdjAj8OalE6VTY.html
生物信息工程师,江苏鹍远生物科技股份有限公司,3-3.5万,上海·浦东新区,1年,硕士,民营,500-1000人,医疗设备/器械,https://jobs.51job.com/shanghai/146250459.html?s=sou_sou_soulb&t=0_0&req=7325a2f1e944b7f91e9203caf8b8188f,https://jobs.51job.com/all/coAWQBY1E3BDkHYAJiUTM.html
大数据讲师（工程师）,成都银河教育中心,6千-1.2万,成都,2年,本科,民营,150-500人,教育/培训/院校,https://jobs.51job.com/chengdu/144172207.html?s=sou_sou_soulb&t=0_0&req=a3da97a080832c5a976651ad8974c8bb,https://jobs.51job.com/all/coUzcCZgBkVmgCZQVjAWI.html
测试开发,深圳市长亮科技股份有限公司,1.4-2万,北京·丰台区,5-7年,本科,已上市,5000-10000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenyang/147937233.html?s=sou_sou_soulb&t=0_0&req=19bc3fa098be284b560f95152089932a,https://jobs.51job.com/all/coAWVTPgdkU28BY1A1.html
后端开发工程师,广东省大湾区华南理工大学聚集诱导发光高等研究院,25-45万/年,广州·黄埔区,3-4年,本科,事业单位,50-150人,制药/生物工程,https://jobs.51job.com/guangzhou/144153948.html?s=sou_sou_soulb&t=0_0&req=b8cbf5ce6a5243144b261a60d79906d2,https://jobs.51job.com/all/coUjJQNFU2DzVWMlM5Uzc.html
运维工程师（外包上海吉联）,湖北天天数链技术有限公司,1-1.3万,上海·浦东新区,2年,大专,创业公司,少于50人,,https://jobs.51job.com/shanghai/148541957.html?s=sou_sou_soulb&t=0_0&req=4b3d518db3036c7db92bd8abb2e1a08c,https://jobs.51job.com/all/coCGhSPlEwVWtRMAdiAWM.html
app测试实习生,四川科航锐科技有限公司,4-6千,成都·高新区,无需经验,大专,民营,,计算机软件,https://jobs.51job.com/chengdu/140611084.html?s=sou_sou_soulb&t=0_0&req=913330fd58abbf71cbbfaa6d57b20b9a,https://jobs.51job.com/all/coVTVdMVUzAz9VOFM5BmY.html
资产管理中心-资管技术部-数据开发工程师G00784,中信期货有限公司,1.5-3万,上海,2年,硕士,国企,1000-5000人,金融/投资/证券,https://jobs.51job.com/shanghai/140160243.html?s=sou_sou_soulb&t=0_0&req=471e1c3931509ec44b8ebfc1863f24be,https://jobs.51job.com/all/coBWFQMV4-UmVTMAZh.html
人工智能算法工程师,上海兰桂骐技术发展股份有限公司,1.5-2.5万,上海·浦东新区,2年,本科,民营,50-150人,学术/科研,https://jobs.51job.com/shanghai/140206273.html?s=sou_sou_soulb&t=0_0&req=471e1c3931509ec44b8ebfc1863f24be,https://jobs.51job.com/all/coVTZdPgNnAztTMVA3BWc.html
测试开发工程师,重庆小雨点小额贷款有限公司,2-4万,深圳·福田区,8-9年,本科,外资（非欧美）,150-500人,金融/投资/证券,https://jobs.51job.com/shenzhen/146132491.html?s=sou_sou_soulb&t=0_0&req=471e1c3931509ec44b8ebfc1863f24be,https://jobs.51job.com/all/coUTQBbFE0Bj5RPQZkUjY.html
数据工程师,广州市埃特斯通讯设备有限公司,1.3-1.8万,广州·黄埔区,1年,硕士,民营,150-500人,通信/电信/网络设备,https://jobs.51job.com/guangzhou/140599840.html?s=sou_sou_soulb&t=0_0&req=471e1c3931509ec44b8ebfc1863f24be,https://jobs.51job.com/all/coA2dQM1EzAzUAZ1MwB2E.html
中级固件后端工程师（FW Engineer ）,北京特纳飞电子技术有限公司,2-4万·14薪,北京·海淀区,3-4年,本科,合资,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/wuhan/140067982.html?s=sou_sou_soulb&t=0_0&req=a3da97a080832c5a976651ad8974c8bb,https://jobs.51job.com/all/coBGQCYgNoVWIGZA1oXD0.html
大数据运维工程师,德特赛维技术有限公司,1.3-1.8万,北京·西城区,3-4年,本科,合资,50-150人,计算机软件,https://jobs.51job.com/beijing/142376889.html?s=sou_sou_soulb&t=0_0&req=a3da97a080832c5a976651ad8974c8bb,https://jobs.51job.com/all/coBWdWNVUyATpRPFA0UzI.html
Senior Data Engineer,高知特信息技术（上海）有限公司 Cognizant Technology Solutions,2.4-3万·13薪,北京·朝阳区,5-7年,本科,外资（欧美）,1000-5000人,计算机软件,https://jobs.51job.com/beijing/147733423.html?s=sou_sou_soulb&t=0_0&req=19bc3fa098be284b560f95152089932a,https://jobs.51job.com/all/coUzBcPQBiBz0EYAFi.html
新媒体数据分析文员,广州南广文化传播有限公司,5-8千,广州·越秀区,1年,本科,国企,50-150人,影视/媒体/艺术/文化传播,https://jobs.51job.com/guangzhou/141662882.html?s=sou_sou_soulb&t=0_0&req=19bc3fa098be284b560f95152089932a,https://jobs.51job.com/all/coVDFTMl84Um4EYANiAGA.html
Data Scientist,探谋网络科技（上海）有限公司,1.5-3万·13薪,上海·普陀区,3-4年,本科,外资（欧美）,少于50人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/147268915.html?s=sou_sou_soulb&t=0_0&req=19bc3fa098be284b560f95152089932a,https://jobs.51job.com/all/coBGABYFA1BzEBYwRmVTg.html
测试开发,深圳市长亮科技股份有限公司,1.4-2万,北京·丰台区,5-7年,本科,已上市,5000-10000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/chengdu/147937234.html?s=sou_sou_soulb&t=0_0&req=19bc3fa098be284b560f95152089932a,https://jobs.51job.com/all/coAWVTPgdkU28BY1A1.html
AI深度学习图像算法工程师,广州市顶丰自动化设备有限公司,2.5-3万,广州·番禺区,3-4年,硕士,民营,500-1000人,机械/设备/重工,https://jobs.51job.com/guangzhou/140468575.html?s=sou_sou_soulb&t=0_0&req=19bc3fa098be284b560f95152089932a,https://jobs.51job.com/all/coBmMHY1EzBDlVMgNhUzU.html
数据分析师,北京览鸿科技有限公司,8千-1万,北京·顺义区,无需经验,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/baoding/141475258.html?s=sou_sou_soulb&t=0_0&req=19bc3fa098be284b560f95152089932a,https://jobs.51job.com/all/coAmNQNgBrVWMHa1A0UDA.html
上海技术支持工程师（视觉系统）,东莞市拓能电子科技有限公司,1-1.5万,上海,1年,本科,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/guangzhou/141339034.html?s=sou_sou_soulb&t=0_0&req=2a9890a07b955e723ae35e3b5addd054,https://jobs.51job.com/all/coVTBcMARjUWsFYw1vAmM.html
Python开发工程师,四川金仁医药集团有限公司,8千-1万,成都·金牛区,2年,大专,民营,150-500人,批发/零售,https://jobs.51job.com/chengdu/147625546.html?s=sou_sou_soulb&t=0_0&req=2c85a2da539c78c464a1def9b8cbbd36,https://jobs.51job.com/all/coCW1XNFY1U2hRNgRgVDg.html
Python开发工程师(东莞 双休),深圳市朗科智能电气股份有限公司,1.5-3万·13薪,东莞,5-7年,本科,民营,1000-5000人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/146278225.html?s=sou_sou_soulb&t=0_1&req=8ca8bee5ab28af035dcd9dfc2917ec1e,https://jobs.51job.com/all/coVTAFZQBiBDMBZlQ-BWA.html
生物信息工程师,江苏鹍远生物科技股份有限公司,3-3.5万,上海·浦东新区,1年,硕士,民营,500-1000人,医疗设备/器械,https://jobs.51job.com/shanghai/146250459.html?s=sou_sou_soulb&t=0_0&req=2546a32a4c6488cf71ad1914e293604d,https://jobs.51job.com/all/coAWQBY1E3BDkHYAJiUTM.html
遥感模型产品开发,上海兰桂骐技术发展股份有限公司,1.5-2万,上海·浦东新区,1年,本科,民营,50-150人,学术/科研,https://jobs.51job.com/shanghai/121410641.html?s=sou_sou_soulb&t=0_0&req=b8cbf5ce6a5243144b261a60d79906d2,https://jobs.51job.com/all/coVTZdPgNnAztTMVA3BWc.html
移动通信工程师,武汉千卉暖科技有限公司,7千-1万,武汉·东湖新技术产业开发区,无需经验,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/guangzhou/143163914.html?s=sou_sou_soulb&t=0_1&req=167b44e57b475e1c1f5bf6ed8d73e931,https://jobs.51job.com/all/coAWAAYFI1ADsDZwNhUzc.html
C++开发工程师,上海豪亿信息科技有限公司,2-3.5万,上海·徐汇区,2年,大专,民营,500-1000人,通信/电信/网络设备,https://jobs.51job.com/shanghai/142892733.html?s=sou_sou_soulb&t=0_0&req=167b44e57b475e1c1f5bf6ed8d73e931,https://jobs.51job.com/all/coUTJcMFIzADtUNgZgBWA.html
初级固件后端工程师（FW Engineer ）,北京特纳飞电子技术有限公司,1.5-2.5万·14薪,北京·海淀区,1年,本科,合资,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/140067892.html?s=sou_sou_soulb&t=0_0&req=df6928d4c7021c970df41e287104906b,https://jobs.51job.com/all/coBGQCYgNoVWIGZA1oXD0.html
测试经理,深圳市丰润达科技有限公司,2-3万,深圳,5-7年,本科,民营,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/145002861.html?s=sou_sou_soulb&t=0_0&req=df6928d4c7021c970df41e287104906b,https://jobs.51job.com/all/coCW1SM1YyVGsFaQxuUTc.html
Python高级开发工程师,研祥智能科技股份有限公司,1.8-3万,成都·青羊区,5-7年,本科,已上市,1000-5000人,仪器仪表/工业自动化,https://jobs.51job.com/shenzhen/147696062.html?s=sou_sou_soulb&t=0_0&req=1083c62971bb247ef085c71bc508ec1e,https://jobs.51job.com/all/coUTVRNVMzAzhWOgBhAmA.html
Python数据开发工程师,深圳市吉迩科技有限公司,1.3-1.5万·13薪,深圳·南山区,2年,大专,民营,1000-5000人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/146869618.html?s=sou_sou_soulb&t=0_0&req=1083c62971bb247ef085c71bc508ec1e,https://jobs.51job.com/all/coUTMBZQdjBTkDZg1qUDE.html
Python开发工程师,北京初志科技有限公司,1.2-2.4万,北京·海淀区,3-4年,本科,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/147117555.html?s=sou_sou_soulb&t=0_0&req=2c85a2da539c78c464a1def9b8cbbd36,https://jobs.51job.com/all/coUjZTMgBgUmwAYFc8VDI.html
AI应用工程师（计算机视觉方向）,广州市吉星信息科技有限公司,1.1-2万,广州·天河区,3-4年,本科,民营,50-150人,贸易/进出口,https://jobs.51job.com/guangzhou/142546321.html?s=sou_sou_soulb&t=0_0&req=a3da97a080832c5a976651ad8974c8bb,https://jobs.51job.com/all/coAmVdMV87VG5VNAZj.html
嵌入式软件工程师,深圳思腾特科技有限公司,8千-1.6万,深圳·宝安区,3-4年,本科,民营,少于50人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/140962977.html?s=sou_sou_soulb&t=0_0&req=a3da97a080832c5a976651ad8974c8bb,https://jobs.51job.com/all/coBmcGYFQzBTwFZVA6VTA.html
数据分析师,成都费森科斯科技有限公司,8千-1万,成都·高新区,无需经验,大专,民营,50-150人,计算机硬件,https://jobs.51job.com/mianyang/141613068.html?s=sou_sou_soulb&t=0_0&req=167b44e57b475e1c1f5bf6ed8d73e931,https://jobs.51job.com/all/coBmcHYFEyUmQAZVE1UTM.html
AI算法工程师（青岛）(J10682),曙光信息产业股份有限公司,1.5-2.5万,青岛·崂山区,3-4年,本科,国企,1000-5000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/beijing/140220979.html?s=sou_sou_soulb&t=0_1&req=19bc3fa098be284b560f95152089932a,https://jobs.51job.com/all/coUzcFZQJlAjgGZ1My.html
后台开发高级工程师(Python),深圳市卡普瑞环境科技有限公司,2-3万,深圳·福田区,5-7年,本科,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/147526810.html?s=sou_sou_soulb&t=0_0&req=f3fa43678f2b4504e238e667a2a80d32,https://jobs.51job.com/all/coBmUGYFA3AzgCYFc9XT8.html
Python开发工程师,深圳市睿服科技有限公司,1.4-1.8万,深圳·罗湖区,3-4年,本科,民营,1000-5000人,计算机软件,https://jobs.51job.com/shenzhen/143863499.html?s=sou_sou_soulb&t=0_0&req=1083c62971bb247ef085c71bc508ec1e,https://jobs.51job.com/all/coVjVdOwVmDzECYQJkXD4.html
中级固件后端工程师（FW Engineer ）,北京特纳飞电子技术有限公司,2-4万·14薪,北京·海淀区,3-4年,本科,合资,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/140067980.html?s=sou_sou_soulb&t=0_0&req=a3da97a080832c5a976651ad8974c8bb,https://jobs.51job.com/all/coBGQCYgNoVWIGZA1oXD0.html
Python数据分析师,海华电子企业（中国）有限公司,1-2万,广州·黄埔区,2年,本科,国企,500-1000人,通信/电信/网络设备,https://jobs.51job.com/guangzhou/146847689.html?s=sou_sou_soulb&t=0_0&req=9b3149c19a8d42701bfae9c17b96cb08,https://jobs.51job.com/all/coUTFSMF4-DzlRMVcwAGw.html
Python后端开发工程师,四川菠萝密智能技术有限公司,1-2万·13薪,成都·高新区,无需经验,本科,民营,少于50人,,https://jobs.51job.com/chengdu/147245215.html?s=sou_sou_soulb&t=0_0&req=1083c62971bb247ef085c71bc508ec1e,https://jobs.51job.com/all/coVTVUOFI3BztSNgJjBWA.html
初级python开发工程师,北京志翔科技股份有限公司,1.2-2万,北京·海淀区,无需经验,本科,民营,150-500人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/beijing/138167932.html?s=sou_sou_soulb&t=0_0&req=1083c62971bb247ef085c71bc508ec1e,https://jobs.51job.com/all/coAmdVMlA6VG8DYQxuUTM.html
MES后端开发工程师,昆山同日工业自动化有限公司,7千-1.4万,成都·简阳市,1年,本科,民营,150-500人,仪器仪表/工业自动化,https://jobs.51job.com/hangzhou/145209386.html?s=sou_sou_soulb&t=0_0&req=7325a2f1e944b7f91e9203caf8b8188f,https://jobs.51job.com/all/coB2NUOANjBjgCZVY9AmY.html
Python中级工程师,广东伟兴信息技术有限公司,1.2-1.5万,广州·天河区,2年,本科,民营,50-150人,,https://jobs.51job.com/guangzhou/147123028.html?s=sou_sou_soulb&t=0_0&req=2c85a2da539c78c464a1def9b8cbbd36,https://jobs.51job.com/all/coAGFdOFcwAjkEYlM0BWI.html
测试开发,深圳市长亮科技股份有限公司,1.4-2万,北京·丰台区,5-7年,本科,已上市,5000-10000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/zhengzhou/147937236.html?s=sou_sou_soulb&t=0_0&req=19bc3fa098be284b560f95152089932a,https://jobs.51job.com/all/coAWVTPgdkU28BY1A1.html
