,职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
85,Java开发工程师（金融）深圳,创趋科技（上海）股份有限公司,7200.0,深圳·南山区,3-4年,本科,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/148358694.html?s=sou_sou_soulb&t=0_0&req=e1a647c9bef345f116a462e2e3ce7f64,https://jobs.51job.com/all/coBGdUMAVgBDJWMVM3XTo.html
86,Java开发工程师,内蒙古钛驰新迪商务有限公司,11500.0,北京·朝阳区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/zhengzhou/141369248.html?s=sou_sou_soulb&t=0_0&req=997c71278c471bc67f2986586d6a084e,https://jobs.51job.com/all/coVDVXMFIxVmAOaQZlBWU.html
87,Java开发工程师,成都木老仁康软件信息有限公司,7000.0,成都·武侯区,2年,大专,民营,少于50人,医疗/护理/卫生,https://jobs.51job.com/chengdu/148373590.html?s=sou_sou_soulb&t=0_0&req=f1d90fe7e6710c88288c915a9de3c876,https://jobs.51job.com/all/coCG1WN1M3BToPY1cwBWA.html
88,Java高级开发工程师,亚信科技CUC,15000.0,广州·天河区,5-7年,本科,已上市,10000人以上,通信/电信运营、增值服务,https://jobs.51job.com/guangzhou/142796927.html?s=sou_sou_soulb&t=0_0&req=198cfaec4a01806a9a758ecc8a9eda67,https://jobs.51job.com/all/coVjNTPlI2AT0PY1EwAGY.html
89,java工程师,北京中外翻译咨询有限公司,10000.0,北京·西城区,2年,本科,国企,150-500人,教育/培训/院校,https://jobs.51job.com/beijing/129621114.html?s=sou_sou_soulb&t=0_0&req=198cfaec4a01806a9a758ecc8a9eda67,https://jobs.51job.com/all/coB2RQNlYzVmEPa1EwXDo.html
90,Java开发工程师,奇虎360科技有限公司,8750.0,广州·越秀区,3-4年,本科,已上市,5000-10000人,互联网/电子商务,https://jobs.51job.com/guangzhou/134940294.html?s=sou_sou_soulb&t=0_0&req=997c71278c471bc67f2986586d6a084e,https://jobs.51job.com/all/coUjwBZVI1VWMDblA1.html
91,Java开发工程师,上海高凯信息科技有限公司,8600.0,上海·杨浦区,3-4年,本科,民营,少于50人,通信/电信/网络设备,https://jobs.51job.com/shanghai/105851089.html?s=sou_sou_soulb&t=0_0&req=e1aa38cd762578cbbf60665c93537c47,https://jobs.51job.com/all/coAmYFY1Y8UmkCb1AzUTc.html
92,高级Java工程师（大数据方向）,时代嘉道企业机构,8750.0,上海·长宁区,5-7年,本科,民营,50-150人,互联网/电子商务,https://jobs.51job.com/shanghai/148014243.html?s=sou_sou_soulb&t=0_0&req=e1aa38cd762578cbbf60665c93537c47,https://jobs.51job.com/all/coVTEGYF41BzxSMQJlUz8.html
93,高级Java开发工程师,宁德时代未来能源（上海）研究院有限公司,9000.0,宁德,5-7年,本科,民营,少于50人,,https://jobs.51job.com/shenzhen/148381124.html?s=sou_sou_soulb&t=0_1&req=e5c85b67d04da00012c999f70bd21687,https://jobs.51job.com/all/coUjNWNFIwAzhUMwRhAGU.html
94,java,上海得逸信息技术有限公司,17500.0,佛山·南海区,5-7年,本科,民营,1000-5000人,,https://jobs.51job.com/guangzhou/148315358.html?s=sou_sou_soulb&t=0_1&req=0a9081a3b2dfb0af8d41ffa96dc43239,https://jobs.51job.com/all/coCGtVOQBqUWcOaw1uVjc.html
95,Java开发工程师-230066,上海中智人才顾问咨询有限公司,17500.0,上海·长宁区,3-4年,本科,国企,少于50人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/146008229.html?s=sou_sou_soulb&t=0_0&req=272453eb61345482028563c7463dac90,https://jobs.51job.com/all/coUzBWNQNkDzZVOQJoAWU.html
96,JAVA 软件工程师,广州粤腾通信科技有限公司,15000.0,广州·天河区,2年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/guangzhou/118930498.html?s=sou_sou_soulb&t=0_0&req=368572fb7423b6365101b43c78e19c36,https://jobs.51job.com/all/coCGwAZVU_AD8EZVQxAWY.html
97,Java后端开发工程师,宜所（广东）智能科技有限公司,14000.0,成都·武侯区,1年,本科,民营,50-150人,家具/家电/玩具/礼品,https://jobs.51job.com/chengdu/147068822.html?s=sou_sou_soulb&t=0_0&req=e1a647c9bef345f116a462e2e3ce7f64,https://jobs.51job.com/all/coB2dVNFIwBDIBZAJmAWw.html
98,高级软件工程师（Java开发）,广州电子口岸管理有限公司,13500.0,广州·黄埔区,3-4年,本科,国企,50-150人,,https://jobs.51job.com/guangzhou/93206087.html?s=sou_sou_soulb&t=0_0&req=5eb2f585074bdeb4c5f92cdb51044386,https://jobs.51job.com/all/coBGBcOARnVWkFYlAzVDA.html
99,Java研发工程师,上海顶味食品有限公司,13000.0,上海·嘉定区,5-7年,本科,外资（非欧美）,50-150人,,https://jobs.51job.com/shanghai/131130734.html?s=sou_sou_soulb&t=0_0&req=f1d90fe7e6710c88288c915a9de3c876,https://jobs.51job.com/all/coB2MHZ1Q-VWMGZQVkUj4.html
100,Java游戏开发工程师（初/中级）,深圳市前海环娱网络科技有限公司,16000.0,深圳·宝安区,2年,大专,民营,少于50人,互联网/电子商务,https://jobs.51job.com/shenzhen/147124345.html?s=sou_sou_soulb&t=0_0&req=e5c85b67d04da00012c999f70bd21687,https://jobs.51job.com/all/coB2cBZQBiVm1VMANkUzI.html
101,Java全栈工程师,深圳耀东安全科技有限公司,12500.0,深圳·龙华区,2年,本科,民营,少于50人,,https://jobs.51job.com/shenzhen/147086418.html?s=sou_sou_soulb&t=0_0&req=e5c85b67d04da00012c999f70bd21687,https://jobs.51job.com/all/coUjJVNQNlBDIPbgNgXTA.html
102,Senior Java Engineer (高级Java开发工程师）,乐天创研（北京）科技有限公司,3000.0,上海·普陀区,10年以上,本科,外资（非欧美）,150-500人,互联网/电子商务,https://jobs.51job.com/shanghai/148309253.html?s=sou_sou_soulb&t=0_0&req=e5c85b67d04da00012c999f70bd21687,https://jobs.51job.com/all/coBGFUMARvU2sGawJpVDQ.html
103,Java软件工程师,深圳市多尼卡航空电子有限公司,8700.0,深圳·南山区,5-7年,本科,民营,50-150人,航天/航空,https://jobs.51job.com/shenzhen/147453201.html?s=sou_sou_soulb&t=0_0&req=e5c85b67d04da00012c999f70bd21687,https://jobs.51job.com/all/coVjFXOgRvUWgBZVA0VDg.html
104,Java高级开发工程师,广州市天工远科计算机科技有限公司,17500.0,广州·天河区,5-7年,大专,民营,少于50人,计算机软件,https://jobs.51job.com/guangzhou/105188962.html?s=sou_sou_soulb&t=0_0&req=5eb2f585074bdeb4c5f92cdb51044386,https://jobs.51job.com/all/coUzRdMFM3DzIFZ1A3.html
105,Java开发工程师,安徽弘通达供应链管理有限公司,11750.0,北京·通州区,5-7年,本科,民营,150-500人,汽车零配件,https://jobs.51job.com/hefei/146359525.html?s=sou_sou_soulb&t=0_0&req=f1d90fe7e6710c88288c915a9de3c876,https://jobs.51job.com/all/coAWFUMwJnAzpSPwxuBWE.html
106,JAVA全栈工程师,上海铧盛计算机系统科技有限公司,8750.0,上海·闵行区,5-7年,本科,民营,少于50人,计算机硬件,https://jobs.51job.com/shanghai/127607932.html?s=sou_sou_soulb&t=0_0&req=f4824387a899abcf4fd5a59fe4894e50,https://jobs.51job.com/all/coUTYCZABrUWsDY1c1VDY.html
107,Java高级开发工程师,上海铧盛计算机系统科技有限公司,8750.0,上海·闵行区,5-7年,本科,民营,少于50人,计算机硬件,https://jobs.51job.com/shanghai/109202638.html?s=sou_sou_soulb&t=0_0&req=e5c85b67d04da00012c999f70bd21687,https://jobs.51job.com/all/coUTYCZABrUWsDY1c1VDY.html
108,Java,上海得逸信息技术有限公司,17500.0,佛山·顺德区,5-7年,本科,民营,1000-5000人,,https://jobs.51job.com/guangzhou/148404429.html?s=sou_sou_soulb&t=0_1&req=e5c85b67d04da00012c999f70bd21687,https://jobs.51job.com/all/coCGtVOQBqUWcOaw1uVjc.html
109,Java高级开发工程师,润世华新能源控股集团有限公司,3250.0,深圳·龙岗区,5-7年,本科,民营,150-500人,新能源,https://jobs.51job.com/shenzhen/129372784.html?s=sou_sou_soulb&t=0_0&req=e5c85b67d04da00012c999f70bd21687,https://jobs.51job.com/all/coA2MAZwVnBDMGZQxnBWg.html
110,Java开发工程师,内蒙古钛驰新迪商务有限公司,11500.0,北京·朝阳区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/handan/141750918.html?s=sou_sou_soulb&t=0_0&req=80ab3cf18ab8aa3e891a322467a7c20c,https://jobs.51job.com/all/coVDVXMFIxVmAOaQZlBWU.html
111,java工程师,北京中外翻译咨询有限公司,10000.0,北京·西城区,2年,本科,国企,150-500人,教育/培训/院校,https://jobs.51job.com/beijing/129621114.html?s=sou_sou_soulb&t=0_0&req=80ab3cf18ab8aa3e891a322467a7c20c,https://jobs.51job.com/all/coB2RQNlYzVmEPa1EwXDo.html
112,Java后端开发 急聘,东莞市鑫华信息科技有限公司,11000.0,东莞,2年,本科,民营,500-1000人,计算机软件,https://jobs.51job.com/shenzhen/148046091.html?s=sou_sou_soulb&t=0_1&req=80ab3cf18ab8aa3e891a322467a7c20c,https://jobs.51job.com/all/coA2JTMARuDjNSNVQ3AGU.html
113,Java开发工程师,上海电信科技发展有限公司,18000.0,上海·杨浦区,3-4年,本科,已上市,500-1000人,通信/电信/网络设备,https://jobs.51job.com/shanghai/138814450.html?s=sou_sou_soulb&t=0_0&req=2670c0637719706f87000cf7e7755627,https://jobs.51job.com/all/coA2RSMgJnUmQGZFYwAmA.html
114,高级Java开发工程师,上海恒顺旅行（集团）有限公司,8750.0,上海·徐汇区,5-7年,大专,民营,150-500人,酒店/旅游,https://jobs.51job.com/shanghai/130723272.html?s=sou_sou_soulb&t=0_0&req=198cfaec4a01806a9a758ecc8a9eda67,https://jobs.51job.com/all/coBGBQMVQ2AzRUNQViAmE.html
115,初级JAVA工程师-对应银行项目,志鸿六维软件科技（上海）有限公司,11000.0,上海·静安区,1年,本科,外资（非欧美）,少于50人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/132414141.html?s=sou_sou_soulb&t=0_0&req=5eb2f585074bdeb4c5f92cdb51044386,https://jobs.51job.com/all/coVDBXMlQwBjwOYwFgAmI.html
116,JAVA软件工程师,苏州维莱科软件有限公司,15000.0,上海·杨浦区,3-4年,大专,民营,少于50人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/104867787.html?s=sou_sou_soulb&t=0_0&req=03ad68717ce8c6a4bc35f72cd49cbda9,https://jobs.51job.com/all/coAGUHY1QzATsOYlAzBmM.html
117,Java开发工程师,北京网安通达科技有限公司,11500.0,北京·昌平区,1年,大专,民营,,计算机软件,https://jobs.51job.com/shenyang/146260520.html?s=sou_sou_soulb&t=0_0&req=80ab3cf18ab8aa3e891a322467a7c20c,https://jobs.51job.com/all/coVDUBYF87Az1WMAJgUTA.html
118,Senior Java Frontend Developer-4874,瞬联软件科技（北京）有限公司 CIeNET Technologies,3250.0,北京·顺义区,5-7年,本科,外资（欧美）,1000-5000人,,https://jobs.51job.com/beijing/147663457.html?s=sou_sou_soulb&t=0_0&req=e1a647c9bef345f116a462e2e3ce7f64,https://jobs.51job.com/all/coA2RdOFIwDjEEYwBl.html
119,Java开发工程师,简链科技（广东）有限公司,15000.0,深圳·南山区,2年,本科,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/147080650.html?s=sou_sou_soulb&t=0_0&req=e1a647c9bef345f116a462e2e3ce7f64,https://jobs.51job.com/all/coVTRSNwdnDjBWO1Y1XDA.html
120,中级Java工程师,上海畅博越众科技有限公司,17500.0,上海·浦东新区,3-4年,本科,民营,少于50人,,https://jobs.51job.com/shanghai/143894325.html?s=sou_sou_soulb&t=0_0&req=e1a647c9bef345f116a462e2e3ce7f64,https://jobs.51job.com/all/coUzNXNFU1BT0Cbg1vXDA.html
121,数字信息事业部-JAVA开发工程师,湖南高速信息科技有限公司,14000.0,长沙·开福区,5-7年,本科,国企,150-500人,,https://jobs.51job.com/shenzhen/148426149.html?s=sou_sou_soulb&t=0_1&req=f1d90fe7e6710c88288c915a9de3c876,https://jobs.51job.com/all/coVTRcPgBiAD1UNgBnUTY.html
122,Java开发工程师,深圳领东时代科技有限公司,15000.0,广州·越秀区,2年,本科,民营,,计算机软件,https://jobs.51job.com/guangzhou/141953245.html?s=sou_sou_soulb&t=0_0&req=0a9081a3b2dfb0af8d41ffa96dc43239,https://jobs.51job.com/all/coBGVSNVYzUWsGYFYwAmQ.html
123,Java,合肥聚鼎信息咨询有限公司,8750.0,上海·黄浦区,2年,本科,民营,500-1000人,多元化业务集团公司,https://jobs.51job.com/shanghai/148419026.html?s=sou_sou_soulb&t=0_0&req=f4824387a899abcf4fd5a59fe4894e50,https://jobs.51job.com/all/coAmFWNF89ADZVNVQ0XD0.html
124,Java高级开发工程师,广州医博信息技术有限公司,15000.0,广州·越秀区,3-4年,本科,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/129967454.html?s=sou_sou_soulb&t=0_0&req=e5c85b67d04da00012c999f70bd21687,https://jobs.51job.com/all/coA2cCYl88U29UNQJoVDU.html
125,Java开发工程师-上海,上海润和信息技术服务有限公司,15000.0,上海,3-4年,本科,已上市,1000-5000人,计算机软件,https://jobs.51job.com/shanghai/148357895.html?s=sou_sou_soulb&t=0_0&req=368572fb7423b6365101b43c78e19c36,https://jobs.51job.com/all/coVjNQN1M3Az0Oa1A6AGA.html
126,高级/资深Java开发工程师-飞书企业应用,字节跳动,3250.0,北京,5-7年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/123644659.html?s=sou_sou_soulb&t=0_0&req=272453eb61345482028563c7463dac90,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
127,Java开发工程师,北京贝成科技有限公司,11250.0,北京·海淀区,2年,本科,民营,,计算机软件,https://jobs.51job.com/beijing/140906455.html?s=sou_sou_soulb&t=0_0&req=997c71278c471bc67f2986586d6a084e,https://jobs.51job.com/all/coAWBQNFY2BzwDYQxvXT8.html
128,Java开发工程师,北京智鼎管理咨询有限公司,10000.0,北京,2年,本科,合资,50-150人,,https://jobs.51job.com/beijing/127220456.html?s=sou_sou_soulb&t=0_0&req=e1aa38cd762578cbbf60665c93537c47,https://jobs.51job.com/all/coAWQGZFcxVGsGZAFjXTo.html
129,Java开发工程师,广州景联信息科技有限公司,11500.0,广州·番禺区,3-4年,本科,民营,150-500人,医疗/护理/卫生,https://jobs.51job.com/guangzhou/148424543.html?s=sou_sou_soulb&t=0_0&req=e1a647c9bef345f116a462e2e3ce7f64,https://jobs.51job.com/all/coUzZWMQdlAjQGZFQ-UjU.html
130,Java+Vue 全栈开发,上海新文化传媒集团股份有限公司,9600.0,上海·闵行区,3-4年,本科,已上市,150-500人,影视/媒体/艺术/文化传播,https://jobs.51job.com/shanghai/145656014.html?s=sou_sou_soulb&t=0_0&req=0cf920944cc8982e3b473981bfc83d14,https://jobs.51job.com/all/coVjJVNwNiVWkFYgFiBWg.html
131,高级Java开发工程师-（线上商城）,上海家化,3000.0,上海,8-9年,本科,已上市,1000-5000人,快速消费品(食品、饮料、化妆品),https://jobs.51job.com/shanghai/148373853.html?s=sou_sou_soulb&t=0_0&req=2670c0637719706f87000cf7e7755627,https://jobs.51job.com/all/coB2YAYVE6DzhRMlcz.html
132,Java开发工程师,香远国际物流（上海）有限公司,12000.0,上海·虹口区,5-7年,大专,民营,50-150人,贸易/进出口,https://jobs.51job.com/shanghai/140838164.html?s=sou_sou_soulb&t=0_0&req=198cfaec4a01806a9a758ecc8a9eda67,https://jobs.51job.com/all/coCGpUOAdmAD1SMVE1VzM.html
133,11611G-资深Java开发工程师,平安科技（深圳）有限公司,17500.0,成都·锦江区,3-4年,本科,民营,1000-5000人,计算机软件,https://jobs.51job.com/chengdu/146858127.html?s=sou_sou_soulb&t=0_0&req=15ac7c0e655bcb5a4b0d629e645816b7,https://jobs.51job.com/all/coBWFQNVA2DjUAYwZiBWg.html
134,java工程师,广州市怡文环境科技股份有限公司,14000.0,广州·黄埔区,3-4年,本科,民营,500-1000人,环保,https://jobs.51job.com/guangzhou/134288645.html?s=sou_sou_soulb&t=0_0&req=198cfaec4a01806a9a758ecc8a9eda67,https://jobs.51job.com/all/coAWZTNlYxUWkFaA.html
135,Java开发工程师,昆仑太科（北京）技术股份有限公司,13500.0,深圳·福田区,2年,大专,国企,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/145846729.html?s=sou_sou_soulb&t=0_0&req=198cfaec4a01806a9a758ecc8a9eda67,https://jobs.51job.com/all/coUzZTNlU3BzgDZgJlAmQ.html
136,Java高级开发工程师,泛太领时科技（北京）有限公司,8550.0,北京·海淀区,5-7年,大专,民营,50-150人,计算机软件,https://jobs.51job.com/beijing/146212131.html?s=sou_sou_soulb&t=0_0&req=198cfaec4a01806a9a758ecc8a9eda67,https://jobs.51job.com/all/coVjVQMQNoDzBWNQFgBmY.html
137,Java开发工程师（金融）,创趋科技（上海）股份有限公司,7750.0,上海·虹口区,5-7年,大专,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/136071611.html?s=sou_sou_soulb&t=0_0&req=198cfaec4a01806a9a758ecc8a9eda67,https://jobs.51job.com/all/coBGdUMAVgBDJWMVM3XTo.html
138,Java开发助理,广州星衡科技有限公司,6500.0,广州·天河区,1年,大专,民营,,互联网/电子商务,https://jobs.51job.com/guangzhou/143386357.html?s=sou_sou_soulb&t=0_0&req=198cfaec4a01806a9a758ecc8a9eda67,https://jobs.51job.com/all/coAWBXN1M1Bj8HZAViUzc.html
139,Java开发工程师,通联支付网络服务股份有限公司广东分公司,11500.0,广州·天河区,1年,本科,,1000-5000人,互联网/电子商务,https://jobs.51job.com/guangzhou/137942613.html?s=sou_sou_soulb&t=0_0&req=198cfaec4a01806a9a758ecc8a9eda67,https://jobs.51job.com/all/coA2dVOVAyBzxSNgxmUDc.html
140,高级Java开发工程师,上海恒顺旅行（集团）有限公司,8750.0,上海·徐汇区,5-7年,大专,民营,150-500人,酒店/旅游,https://jobs.51job.com/shanghai/130723272.html?s=sou_sou_soulb&t=0_0&req=80ab3cf18ab8aa3e891a322467a7c20c,https://jobs.51job.com/all/coBGBQMVQ2AzRUNQViAmE.html
141,Java开发,上海力德人才服务有限公司,8750.0,苏州,3-4年,本科,外资（非欧美）,150-500人,,https://jobs.51job.com/beijing/148373294.html?s=sou_sou_soulb&t=0_1&req=4e29776927a4a9fd3a6f8a546724a6a1,https://jobs.51job.com/all/coAmBSNwNmAj4FYQBnAmQ.html
142,Java开发工程师,东莞市恒亚罗斯计算机科技有限公司,7500.0,东莞·虎门镇,2年,大专,民营,150-500人,计算机软件,https://jobs.51job.com/guangzhou/144651545.html?s=sou_sou_soulb&t=0_1&req=5eb2f585074bdeb4c5f92cdb51044386,https://jobs.51job.com/all/coUjdXMABjDjRRNgRhUz4.html
143,Java软件工程师,光谷动力（北京）科技有限公司,10000.0,北京·海淀区,3-4年,大专,民营,,计算机软件,https://jobs.51job.com/beijing/148402416.html?s=sou_sou_soulb&t=0_0&req=f1d90fe7e6710c88288c915a9de3c876,https://jobs.51job.com/all/coAWBTP1Q3DzkGY1EwUTI.html
144,JAVA开发主管,成都律恩泽雅科技有限公司,19000.0,成都·锦江区,5-7年,本科,民营,500-1000人,,https://jobs.51job.com/chengdu/145636462.html?s=sou_sou_soulb&t=0_0&req=0a9081a3b2dfb0af8d41ffa96dc43239,https://jobs.51job.com/all/coVDYFaVM4U2VSMQJmUTA.html
145,Java初级开发工程师,上海骏雷科技有限公司,9000.0,上海·浦东新区,1年,大专,民营,少于50人,计算机软件,https://jobs.51job.com/shanghai/143871093.html?s=sou_sou_soulb&t=0_0&req=368572fb7423b6365101b43c78e19c36,https://jobs.51job.com/all/coB2dVMABrBTwBYFM3AWc.html
146,Java高级开发工程师（周末双休）,广州铭峻电子科技有限公司,15000.0,广州·天河区,3-4年,大专,民营,少于50人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/135794239.html?s=sou_sou_soulb&t=0_0&req=03ad68717ce8c6a4bc35f72cd49cbda9,https://jobs.51job.com/all/coUTVRMFcxUmUCZwBlXT0.html
147,java开发实习生/助理,成都臻琰科技有限公司,4000.0,成都·高新区,无需经验,大专,民营,150-500人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/chengdu/147668366.html?s=sou_sou_soulb&t=0_0&req=f4824387a899abcf4fd5a59fe4894e50,https://jobs.51job.com/all/coVjYFYFUxBTtSMVc3B2I.html
