职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
专业技术岗材料助理,北京中科航天人才服务有限公司,6千-1万,北京·顺义区,无需经验,硕士,国企,10000人以上,专业服务(咨询、人力资源、财会),https://jobs.51job.com/beijing/148564805.html?s=sou_sou_soulb&t=0_0&req=1714ac64219706e3a0038b8c2e785b59,https://jobs.51job.com/all/coA2BQN1M0AzoAYARiAmU.html
锅炉水处理化验员,北京天阳供暖有限公司,5-5.5千,北京·昌平区,3-4年,中技/中专,民营,150-500人,生活服务,https://jobs.51job.com/beijing/121467586.html?s=sou_sou_soulb&t=0_0&req=b2f99b536459837a51639090e917878b,https://jobs.51job.com/all/coVDYCb1U0ATtWNgBmXT8.html
销售代表（北京）,英特矽科技（深圳）有限公司,10-15万/年,北京·昌平区,2年,本科,外资（非欧美）,50-150人,通信/电信/网络设备,https://jobs.51job.com/beijing/147314428.html?s=sou_sou_soulb&t=0_0&req=b77a05c55af1f6cd68cf11f02ae0d965,https://jobs.51job.com/all/coBmFSP1Q-DjBUNgxtVDc.html
保安队长、保安员，中控员（江山风华项目）,北京金地格林物业管理有限公司,4-6千,北京·大兴区,无需经验,,民营,1000-5000人,非营利组织,https://jobs.51job.com/beijing/139785835.html?s=sou_sou_soulb&t=0_0&req=685feb8d8dc4a69f02670f3b5edff8b6,https://jobs.51job.com/all/coCGxRNVc9DjIDY1Y9Uj4.html
.NET开发,北京中体网科技股份有限公司,9千-1.1万,北京·东城区,2年,本科,合资,50-150人,互联网/电子商务,https://jobs.51job.com/beijing/98921838.html?s=sou_sou_soulb&t=0_0&req=685feb8d8dc4a69f02670f3b5edff8b6,https://jobs.51job.com/all/coCG9WM144BTkDZgdhUTA.html
市场营销经理,北京核成科技有限公司,1-1.6万,北京·大兴区,无需经验,大专,民营,50-150人,建筑/建材/工程,https://jobs.51job.com/beijing/137755157.html?s=sou_sou_soulb&t=0_0&req=5e1591cc3015bff6cb29ffb638f0cf4f,https://jobs.51job.com/all/coBmYHalc0BToGZQdsAmc.html
零售运营助理,北京广宜科技有限公司,1-1.2万,北京·朝阳区,2年,本科,民营,50-150人,,https://jobs.51job.com/beijing/148104276.html?s=sou_sou_soulb&t=0_0&req=c6b0af062068564271b63bfb3c6b9279,https://jobs.51job.com/all/coAGBUOFI5VWMDbgBiXDA.html
商务拓展,北京欧洛斯咨询有限公司,7千-1.2万,北京·朝阳区,2年,本科,民营,少于50人,,https://jobs.51job.com/beijing/147543451.html?s=sou_sou_soulb&t=0_0&req=224da1856c80636aca36368890be9577,https://jobs.51job.com/all/coCGtdPwRjATgDZwFlUTA.html
专职司机,北京市中洲律师事务所,4.5-6千,北京·东城区,2年,高中,民营,50-150人,法律,https://jobs.51job.com/beijing/135024722.html?s=sou_sou_soulb&t=0_0&req=43b8d313abfe478993815adb3b2c2dca,https://jobs.51job.com/all/coAWNTNwJlAz8PbwZgVzc.html
打包发货员,北京派迪威仪器有限公司,4.5-6千,北京·海淀区,2年,中技/中专,民营,少于50人,仪器仪表/工业自动化,https://jobs.51job.com/beijing/136846331.html?s=sou_sou_soulb&t=0_0&req=4748f71e3827255d46731663ae604b0a,https://jobs.51job.com/all/coA2NSPlc3AjwPbw1qAGw.html
北京ERMANNO SCERVINO销售顾问,上海日致贸易有限公司,9千-1.8万·13薪,北京·朝阳区,3-4年,高中,合资,150-500人,贸易/进出口,https://jobs.51job.com/beijing/147982506.html?s=sou_sou_soulb&t=0_0&req=5c75d43477207166fc3d2afbab12c84f,https://jobs.51job.com/all/coB2VTMwBjBDIFZQZtAWI.html
部门运营经理,北京中物联联合认证中心,8千-1万,北京·东城区,2年,大专,民营,150-500人,,https://jobs.51job.com/beijing/137344185.html?s=sou_sou_soulb&t=0_0&req=f7a634ecc55c3c5abb524f51cf61c4f8,https://jobs.51job.com/all/coAGIFZAVlATcHZwJkBmc.html
销售经理-北京全渠道 ID140363,百加得（上海）有限公司,2-2.8万,北京,3-4年,本科,外资（欧美）,150-500人,,https://jobs.51job.com/beijing/148364536.html?s=sou_sou_soulb&t=0_0&req=4faa46f49441d7b49c0925c0fe0e1b48,https://jobs.51job.com/all/coVTBSP1Q1BjBTPwZi.html
adidas北京望京凯德店店员,中智职业发展有限公司,200元/天,北京·朝阳区,无需经验,中技/中专,国企,150-500人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/beijing/148542747.html?s=sou_sou_soulb&t=0_0&req=4faa46f49441d7b49c0925c0fe0e1b48,https://jobs.51job.com/all/coCWxdPF86VG9WOgJhUj4.html
库房文职,北京天隅互联科技有限公司,4-5千,北京·朝阳区,2年,中技/中专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/147829150.html?s=sou_sou_soulb&t=0_0&req=746540aba823e66d66833ac44f45c9be,https://jobs.51job.com/all/coUjNVMlQ_AD4PawdtUTQ.html
大客户销售经理(J10100),北京医百科技有限公司,1-1.5万,北京·朝阳区,3-4年,大专,创业公司,150-500人,互联网/电子商务,https://jobs.51job.com/beijing/147546255.html?s=sou_sou_soulb&t=0_0&req=746540aba823e66d66833ac44f45c9be,https://jobs.51job.com/all/coUzFRM1I4ADgEYAxqAmI.html
桌面运维工程师,群思科技（北京）有限公司,7-8千,北京,2年,大专,民营,150-500人,互联网/电子商务,https://jobs.51job.com/beijing/148510928.html?s=sou_sou_soulb&t=0_0&req=55fb0504648fc40ce8357c2d04360439,https://jobs.51job.com/all/coAmYGYwdnVWJTPgxmAWI.html
销售业务员（北京、天津）,北京万东医疗科技股份有限公司,1-1.2万,北京·朝阳区,1年,大专,已上市,500-1000人,医疗设备/器械,https://jobs.51job.com/beijing/148508480.html?s=sou_sou_soulb&t=0_0&req=f33f3d8f56f62009f38098cc44d74f44,https://jobs.51job.com/all/coA2RcOFUxVW4EYwVg.html
非诉律师助理（非律师序列）,北京市嘉源律师事务所,1-1.5万,北京·西城区,无需经验,本科,民营,150-500人,法律,https://jobs.51job.com/beijing/147912592.html?s=sou_sou_soulb&t=0_0&req=f33f3d8f56f62009f38098cc44d74f44,https://jobs.51job.com/all/coBWUBZgJgBToDZFEwVTM.html
传播顾问/销售,美速通商务咨询(上海)有限公司北京分公司,8千-1.5万,北京·朝阳区,3-4年,本科,外资（欧美）,150-500人,影视/媒体/艺术/文化传播,https://jobs.51job.com/shenzhen/145480239.html?s=sou_sou_soulb&t=0_0&req=d54ec8ed8d80f9a79ad266134aad5fd6,https://jobs.51job.com/all/coVTcBZlc9UmVTNAJhBmI.html
红酒营销总监,北京铭泉商贸有限公司,1-2万,北京·顺义区,8-9年,大专,民营,少于50人,,https://jobs.51job.com/beijing/147042469.html?s=sou_sou_soulb&t=0_0&req=566f42e95716b24f6fa088d32ee2ad41,https://jobs.51job.com/all/coVDUHYQJgUW0HYVY9Vzc.html
活动策划执行,北京携成信息咨询有限公司,6千-1万,北京·海淀区,2年,本科,民营,少于50人,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/141914075.html?s=sou_sou_soulb&t=0_0&req=476a310f18999e42a7d8bbfdf0bc27e7,https://jobs.51job.com/all/coVjYFZgdnADdWMlQ0VDQ.html
幼儿园教师或保育员,北京师范大学实验幼儿园,5.3-7.4千,北京,无需经验,中技/中专,事业单位,500-1000人,教育/培训/院校,https://jobs.51job.com/beijing/147279870.html?s=sou_sou_soulb&t=0_0&req=476a310f18999e42a7d8bbfdf0bc27e7,https://jobs.51job.com/all/coBmIBZAVmBz1RMARmUTw.html
网站维护,北京圣翔食品有限公司,5千-1万,北京·通州区,3-4年,大专,民营,50-150人,批发/零售,https://jobs.51job.com/beijing/147762248.html?s=sou_sou_soulb&t=0_0&req=476a310f18999e42a7d8bbfdf0bc27e7,https://jobs.51job.com/all/coBGZVMVE7AT8ObgNkAWQ.html
北京分公司-产品设计,中国银行保险信息技术管理有限公司,1.5-2.5万,北京,3-4年,本科,国企,500-1000人,保险,https://jobs.51job.com/beijing/145924340.html?s=sou_sou_soulb&t=0_0&req=38546ffae916c19dc5bf942d36a54f5d,https://jobs.51job.com/all/coUTRVMwNnBTwGZAFgVjY.html
省区经理（北京）,南京朗博特动物药业有限公司,1-1.5万,北京,1年,大专,民营,50-150人,制药/生物工程,https://jobs.51job.com/beijing/146916737.html?s=sou_sou_soulb&t=0_0&req=b77a05c55af1f6cd68cf11f02ae0d965,https://jobs.51job.com/all/coCWkHY1MzBTMCZ1YxVzM.html
汽车美容大中小工、学徒、洗车工（北京）,江苏美丽狮汽车服务有限公司,4-7千,北京·海淀区,无需经验,高中,民营,1000-5000人,生活服务,https://jobs.51job.com/beijing/143996911.html?s=sou_sou_soulb&t=0_0&req=4faa46f49441d7b49c0925c0fe0e1b48,https://jobs.51job.com/all/coUzZTMVE1BjkObFAyXDo.html
迪桑特高尔夫店员（北京SKP店）,迪桑特（中国）有限公司,8千-1.3万,北京·朝阳区,1年,高中,外资（欧美）,10000人以上,批发/零售,https://jobs.51job.com/beijing/148548434.html?s=sou_sou_soulb&t=0_0&req=4faa46f49441d7b49c0925c0fe0e1b48,https://jobs.51job.com/all/coCGsAYwNgBjkCZAFnVTM.html
Intern 实习生 （北京）,全球国际货运代理（中国）有限公司北京分公司,150元/天,北京·顺义区,无需经验,本科,外资（欧美）,500-1000人,,https://jobs.51job.com/beijing/148542672.html?s=sou_sou_soulb&t=0_0&req=b77a05c55af1f6cd68cf11f02ae0d965,https://jobs.51job.com/all/coBmICYlI0U2gAY1cyAmQ.html
销售工程师（base北京）,苏州海狸生物医学工程有限公司,8千-1.2万,北京·海淀区,3-4年,大专,民营,50-150人,学术/科研,https://jobs.51job.com/beijing/148382427.html?s=sou_sou_soulb&t=0_0&req=b77a05c55af1f6cd68cf11f02ae0d965,https://jobs.51job.com/all/coCW1QPF8-UmRSMlE0AWc.html
AE工程师,北京中科昊芯科技有限公司,1-2万,北京·海淀区,1年,本科,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/144105157.html?s=sou_sou_soulb&t=0_0&req=55fb0504648fc40ce8357c2d04360439,https://jobs.51job.com/all/coAmEGZVI0UWtUNgRkAW0.html
区域销售经理,皇家空调设备工程（广东）有限公司北京分公司,7千-1.2万,北京·朝阳区,5-7年,本科,民营,,贸易/进出口,https://jobs.51job.com/beijing/140845422.html?s=sou_sou_soulb&t=0_0&req=ece72c1411ed1d53e4282837de577c5d,https://jobs.51job.com/all/coBWQFY144VmoGYAVjXDs.html
面点师,北京二商肉类食品集团有限公司,4-5千,北京·通州区,1年,初中及以下,国企,1000-5000人,快速消费品(食品、饮料、化妆品),https://jobs.51job.com/beijing/147170394.html?s=sou_sou_soulb&t=0_0&req=685feb8d8dc4a69f02670f3b5edff8b6,https://jobs.51job.com/all/coUTRTMlcwVGNVMQRiBmI.html
大客户销售,北京翼辉信息技术有限公司,1.5-2.5万,北京,3-4年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/beijing/136269448.html?s=sou_sou_soulb&t=0_0&req=c6b0af062068564271b63bfb3c6b9279,https://jobs.51job.com/all/coVTAHa1U0DzFWOlY0VDk.html
锅炉水处理化验员,北京天阳供暖有限公司,5-5.5千,北京·昌平区,3-4年,中技/中专,民营,150-500人,生活服务,https://jobs.51job.com/beijing/121467586.html?s=sou_sou_soulb&t=0_0&req=224da1856c80636aca36368890be9577,https://jobs.51job.com/all/coVDYCb1U0ATtWNgBmXT8.html
生产工程师,北京希地码科技有限公司,4-8千,北京·通州区,1年,大专,民营,少于50人,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/131464232.html?s=sou_sou_soulb&t=0_0&req=1714ac64219706e3a0038b8c2e785b59,https://jobs.51job.com/all/coVjYAYABqBzwFZFA2AGY.html
暖通技术员,北京天阳供暖有限公司,6-8千,北京·昌平区,3-4年,高中,民营,150-500人,生活服务,https://jobs.51job.com/beijing/146824251.html?s=sou_sou_soulb&t=0_0&req=476a310f18999e42a7d8bbfdf0bc27e7,https://jobs.51job.com/all/coVDYCb1U0ATtWNgBmXT8.html
高级律师Senior Legal Counsel_北京/上海/广州,康方药业有限公司,3-6万,北京·朝阳区,10年以上,本科,合资,1000-5000人,,https://jobs.51job.com/beijing/135157969.html?s=sou_sou_soulb&t=0_0&req=4faa46f49441d7b49c0925c0fe0e1b48,https://jobs.51job.com/all/coUzBUOFY9DjAPYlM3VzM.html
飞利浦助听器导购+房山,北京声望远播商贸有限公司,3-6千,北京·房山区,无需经验,中技/中专,外资（欧美）,1000-5000人,批发/零售,https://jobs.51job.com/beijing/148567612.html?s=sou_sou_soulb&t=0_0&req=f7a634ecc55c3c5abb524f51cf61c4f8,https://jobs.51job.com/all/coAmYBYFE3BzgPagxvBWE.html
机械结构设计开发工程师,北京盎然科技发展有限公司,6千-1万,北京·东城区,2年,本科,民营,少于50人,,https://jobs.51job.com/beijing/145890937.html?s=sou_sou_soulb&t=0_0&req=746540aba823e66d66833ac44f45c9be,https://jobs.51job.com/all/coBmZQM1Y0DzABYwRkBmE.html
写字楼租赁经理,北京东方广场有限公司,1-2万,北京·东城区,3-4年,大专,合资,500-1000人,物业管理/商业中心,https://jobs.51job.com/beijing/148532869.html?s=sou_sou_soulb&t=0_0&req=275cdcb598de3d103325fdf7006cf4b1,https://jobs.51job.com/all/coUzQCZ1U3BD0OagBj.html
业务文员,北京今日国商贸易有限公司,6-8千,北京·丰台区,1年,中技/中专,民营,50-150人,批发/零售,https://jobs.51job.com/beijing/148564271.html?s=sou_sou_soulb&t=0_0&req=275cdcb598de3d103325fdf7006cf4b1,https://jobs.51job.com/all/coBWUCY1Q0Aj4EYwNhVDk.html
区域经理（北京）,陕西花椒世家科技有限公司,1.2-1.8万,北京·昌平区,3-4年,中技/中专,民营,50-150人,,https://jobs.51job.com/beijing/147988290.html?s=sou_sou_soulb&t=0_0&req=2736d723de42992b641bf73588f69d76,https://jobs.51job.com/all/coAWBWNFE0DjNWM1cxVjA.html
经理（土建及精装）,嘉里建设有限公司-北京,10-10万/年,北京,10年以上,本科,外资（非欧美）,少于50人,建筑/建材/工程,https://jobs.51job.com/beijing/148548089.html?s=sou_sou_soulb&t=0_0&req=46561aaff485bb9f8a222e0a1565c621,https://jobs.51job.com/all/coCGsAZVYzAjRTMgBgBWE.html
行政前台,北京市中洲律师事务所,5-6千,北京·东城区,无需经验,大专,民营,50-150人,法律,https://jobs.51job.com/beijing/138772887.html?s=sou_sou_soulb&t=0_0&req=46561aaff485bb9f8a222e0a1565c621,https://jobs.51job.com/all/coAWNTNwJlAz8PbwZgVzc.html
学习机代理（北京）,圣才电子书（武汉）有限公司,5千-1万,北京·海淀区,无需经验,,创业公司,150-500人,文字媒体/出版,https://jobs.51job.com/beijing/148527522.html?s=sou_sou_soulb&t=0_0&req=ce1f8992881555f9a99c0f479ce06972,https://jobs.51job.com/all/coCW0HalQ_VGJUMAFqVzM.html
北京城市经理/渠道销售主管/咖啡饮品,柏里尼贸易（上海）有限公司,8千-1万,北京,3-4年,大专,外资（非欧美）,50-150人,快速消费品(食品、饮料、化妆品),https://jobs.51job.com/beijing/144651155.html?s=sou_sou_soulb&t=0_0&req=ce1f8992881555f9a99c0f479ce06972,https://jobs.51job.com/all/coBWZcOlU1BzkObwJmUzI.html
合规风控经理,佳享乐（北京）商贸有限公司,2.5-3.5万,北京·朝阳区,5-7年,本科,外资（非欧美）,少于50人,,https://jobs.51job.com/beijing/146301653.html?s=sou_sou_soulb&t=0_0&req=4748f71e3827255d46731663ae604b0a,https://jobs.51job.com/all/coA2FVNVIyU2kPYlQzVzU.html
AMHS现场服务工程师（北京）,弥费科技（上海）股份有限公司,6千-1.2万·15薪,北京·通州区,3-4年,本科,民营,150-500人,仪器仪表/工业自动化,https://jobs.51job.com/beijing/137767898.html?s=sou_sou_soulb&t=0_0&req=eadcc7dacb7ae55f40b4667b1b8a3664,https://jobs.51job.com/all/coA2AHYVE7VW0FYwVuUTU.html
机电领域专利工程师(德语),香港永新专利商标代理有限公司北京办事处,1.5-3万,北京,1年,硕士,外资（非欧美）,500-1000人,法律,https://jobs.51job.com/beijing/134758777.html?s=sou_sou_soulb&t=0_0&req=f33f3d8f56f62009f38098cc44d74f44,https://jobs.51job.com/all/coVjICbgBiADsPaQdnBWU.html
区域销售经理,皇家空调设备工程（广东）有限公司北京分公司,7千-1.2万,北京·朝阳区,5-7年,本科,民营,,贸易/进出口,https://jobs.51job.com/beijing/140845422.html?s=sou_sou_soulb&t=0_0&req=d54ec8ed8d80f9a79ad266134aad5fd6,https://jobs.51job.com/all/coBWQFY144VmoGYAVjXDs.html
销售专员,北京时代文仪家具有限公司,6千-1.2万,北京,2年,大专,民营,500-1000人,家具/家电/玩具/礼品,https://jobs.51job.com/beijing/106585128.html?s=sou_sou_soulb&t=0_0&req=566f42e95716b24f6fa088d32ee2ad41,https://jobs.51job.com/all/coB2NTPgJhBD4PagdiVTg.html
检验员/实验员,北京信诺递捷运输咨询有限公司,7-9千,北京·顺义区,无需经验,本科,民营,50-150人,航天/航空,https://jobs.51job.com/beijing/106967516.html?s=sou_sou_soulb&t=0_0&req=981a192f996537de361db56e945a911c,https://jobs.51job.com/all/coAWJUMlU0Bj8GYAdnUzM.html
营销总监-大客户 北京分公司,北京中岩大地科技股份有限公司,2.5-3.5万,北京·石景山区,10年以上,大专,已上市,500-1000人,新能源,https://jobs.51job.com/beijing/145331854.html?s=sou_sou_soulb&t=0_0&req=77b8a53816c784ee626006cf58ac6858,https://jobs.51job.com/all/coBWYGalY0Vm4FZw1rUDI.html
毫米波天线工程师,北京最终前沿深空科技有限公司,2-4万,北京·海淀区,3-4年,硕士,民营,少于50人,通信/电信/网络设备,https://jobs.51job.com/beijing/145796305.html?s=sou_sou_soulb&t=0_0&req=b2f99b536459837a51639090e917878b,https://jobs.51job.com/all/coUjNdOFUxBjkAbAFhBWc.html
电商客服,中粮（北京）饲料科技有限公司,5-7千,北京·海淀区,1年,大专,国企,1000-5000人,原材料和加工,https://jobs.51job.com/beijing/148468936.html?s=sou_sou_soulb&t=0_0&req=224da1856c80636aca36368890be9577,https://jobs.51job.com/all/coBGRVNARvUmRRMQJgB2A.html
Junior Speech Input Tester-616,瞬联软件科技（北京）有限公司 CIeNET Technologies,1.1-2万,北京·朝阳区,3-4年,本科,外资（欧美）,1000-5000人,,https://jobs.51job.com/beijing/146712938.html?s=sou_sou_soulb&t=0_0&req=38546ffae916c19dc5bf942d36a54f5d,https://jobs.51job.com/all/coA2RdOFIwDjEEYwBl.html
售后服务工程师/维修工程师（全北京可投居家办公）,新纶汽车设备(上海)有限责任公司,8-16万/年,北京·东城区,3-4年,大专,外资（非欧美）,150-500人,贸易/进出口,https://jobs.51job.com/beijing/139997612.html?s=sou_sou_soulb&t=0_0&req=0bddb5cfcbc4ddadf2d62add92ae01f1,https://jobs.51job.com/all/coVDAGawRkUmlVNgJmVDE.html
兼职电话销售,北京博视科技有限公司,120元/天,北京·大兴区,无需经验,,民营,少于50人,计算机软件,https://jobs.51job.com/beijing/148533153.html?s=sou_sou_soulb&t=0_0&req=5e1591cc3015bff6cb29ffb638f0cf4f,https://jobs.51job.com/all/coAGFXMFY3AT9SPgVlB2M.html
销售经理（北京区域）,瑞泰环保装备有限公司,1.2-2万,北京·海淀区,5-7年,本科,外资（非欧美）,50-150人,机械/设备/重工,https://jobs.51job.com/jiangsusheng/129964874.html?s=sou_sou_soulb&t=0_0&req=5c75d43477207166fc3d2afbab12c84f,https://jobs.51job.com/all/coCWpRNABgBzlUNVA0AGE.html
销售经理（顾问）,广州达美康科技有限公司,30-60万/年,北京·东城区,5-7年,大专,民营,150-500人,医疗/护理/卫生,https://jobs.51job.com/beijing/146634189.html?s=sou_sou_soulb&t=0_0&req=5447b0b85925f6a17490b76a01e20149,https://jobs.51job.com/all/coVTFTNABjUWoGZgRuVzo.html
接入网开发工程师,北京最终前沿深空科技有限公司,3-5万,北京·海淀区,5-7年,硕士,民营,少于50人,通信/电信/网络设备,https://jobs.51job.com/beijing/140109515.html?s=sou_sou_soulb&t=0_0&req=1714ac64219706e3a0038b8c2e785b59,https://jobs.51job.com/all/coUjNdOFUxBjkAbAFhBWc.html
电话销售、银行信贷产品咨询,北京安心融科技有限公司,1.5-2万,北京·朝阳区,1年,中技/中专,民营,,金融/投资/证券,https://jobs.51job.com/beijing/148533628.html?s=sou_sou_soulb&t=0_0&req=1714ac64219706e3a0038b8c2e785b59,https://jobs.51job.com/all/coA2JQM1AyATYAZgVjVzI.html
蛋白表达项目经理（纯化经验）(J10252),北京赛赋医药研究院有限公司,2.5-3万,北京·通州区,5-7年,硕士,民营,150-500人,制药/生物工程,https://jobs.51job.com/beijing/142502575.html?s=sou_sou_soulb&t=0_0&req=6ddf0cb75125ce744404bbfe03a2b3f8,https://jobs.51job.com/all/coUjIHZVQ2Aj5UMVY0UzE.html
