,职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
251,资深业务 Senior Merchandiser,四星（深圳）贸易有限公司,11000.0,深圳·福田区,5-7年,大专,外资（非欧美）,150-500人,贸易/进出口,https://jobs.51job.com/shenzhen/77341136.html?s=sou_sou_soulb&t=0_0&req=d7c57a9cd60326b75adc84f9f3854a74,https://jobs.51job.com/all/coA2ZXM1UyBT8GZgJnBmA.html
252,实验室管理员,威达优尔贸易（上海）有限公司,7000.0,上海,3-4年,大专,外资（欧美）,1000-5000人,制药/生物工程,https://jobs.51job.com/shanghai/147774843.html?s=sou_sou_soulb&t=0_0&req=ac9f8dac71fe4883fa7ffb9595351124,https://jobs.51job.com/all/coBGAHYgRnAzpRNQJlXDA.html
253,Manager Business Development - TP,欧展国际货运（上海）有限公司,17500.0,上海·闵行区,3-4年,大专,外资（欧美）,150-500人,,https://jobs.51job.com/shanghai/130718494.html?s=sou_sou_soulb&t=0_0&req=2eec3c2ea7ee45cf1101d86bf6a9f1b4,https://jobs.51job.com/all/coCGxcOV45VWhRMAZnB2E.html
254,高级C++开发工程师,高新兴科技集团股份有限公司,9000.0,广州,5-7年,本科,已上市,1000-5000人,通信/电信/网络设备,https://jobs.51job.com/guangzhou/147105086.html?s=sou_sou_soulb&t=0_0&req=9c2b4e0f17c4fb957e7396a02b5db4d0,https://jobs.51job.com/all/coB2AHZ1QxBTtVMwBk.html
255,高级产品经理-飞书应用引擎,字节跳动,3250.0,北京,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/145234970.html?s=sou_sou_soulb&t=0_0&req=ee3a354c33839f9eefa52b87bd8cfca2,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
256,嵌入式软件工程师,上海视微医疗科技有限公司,11750.0,上海·静安区,5-7年,本科,民营,50-150人,,https://jobs.51job.com/shanghai/147587068.html?s=sou_sou_soulb&t=0_0&req=f995c55ed90b559132acd36fe93d12c4,https://jobs.51job.com/all/coCGlVNl85VWpSNgNkVjs.html
257,高级Go工程师,北京能科瑞元数字技术有限公司,18500.0,北京·海淀区,3-4年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/beijing/146845915.html?s=sou_sou_soulb&t=0_0&req=381a1933faafd23b76cdce00296c9a3b,https://jobs.51job.com/all/coVjVQNFY2VGwAYFczBWc.html
258,云运维技术管理,杭州旭天云科技有限公司,16000.0,上海·浦东新区,5-7年,大专,民营,500-1000人,,https://jobs.51job.com/shanghai/147988642.html?s=sou_sou_soulb&t=0_0&req=5aae3c06ccf02d8e4ef66033941696f0,https://jobs.51job.com/all/coUjIFZFc8AzsHawRjAWE.html
259,AI人工智能算法工程师/研究员,深圳织算科技有限公司,4500.0,深圳·光明区,1年,博士,民营,50-150人,计算机软件,https://jobs.51job.com/shenzhen/146537689.html?s=sou_sou_soulb&t=0_0&req=0c5bf2d45caf164e592ed64747b4f089,https://jobs.51job.com/all/coVjVRMgRlAz0CZAJiVjU.html
260,Retail零售经理-建材（北京在家办公）,佳瑞咨询（上海）有限公司,16500.0,北京·东城区,5-7年,大专,外资（欧美）,50-150人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/beijing/145597273.html?s=sou_sou_soulb&t=0_0&req=41e1350b29da06a93257762459375938,https://jobs.51job.com/all/coCGpVOQJnBzAFY1YxUz8.html
261,Key Account and BD Manager,Materion China,45000.0,上海·浦东新区,10年以上,本科,外资（欧美）,150-500人,,https://jobs.51job.com/foshan/146542539.html?s=sou_sou_soulb&t=0_0&req=12e5d0fcad04af2a8e9b351099a9a79e,https://jobs.51job.com/all/coBGACZQdiVmFSNgZsVjI.html
262,销售工程师-生物制药,赛默飞世尔（上海）仪器有限公司,16500.0,上海,3-4年,本科,外资（欧美）,1000-5000人,环保,https://jobs.51job.com/shanghai/140731959.html?s=sou_sou_soulb&t=0_0&req=f029b32ab4d4e6be64a7ed4aaa20f96d,https://jobs.51job.com/all/coB2NcOwdkATYOawdnAGY.html
263,Business development Manager-Gas Detection,梅思安（中国）安全设备有限公司,3000.0,上海,10年以上,本科,外资（欧美）,150-500人,,https://jobs.51job.com/shanghai/147721409.html?s=sou_sou_soulb&t=0_0&req=322bc510ddeb2e49d1531895504a6a7b,https://jobs.51job.com/all/coVTFQMVQ-VGpRMQxr.html
264,Go开发工程师,广州市方驰电子有限公司,10000.0,广州,1年,大专,民营,50-150人,新能源,https://jobs.51job.com/guangzhou/141281852.html?s=sou_sou_soulb&t=0_0&req=24ab3f5c62d422f1ca3203761a0afe4e,https://jobs.51job.com/all/coA2dXNl86U2sDZ1A3BmA.html
265,运维开发,中软国际科技服务有限公司,10400.0,广州·天河区,3-4年,大专,合资,10000人以上,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/147795129.html?s=sou_sou_soulb&t=0_0&req=ce19a438fd3f45921b1d893f109f1c13,https://jobs.51job.com/all/coA2cCY1cxBj1UNlAyB2Y.html
266,中级运维工程师,广州紫麦科技有限公司,12500.0,广州·黄埔区,3-4年,本科,民营,150-500人,互联网/电子商务,https://jobs.51job.com/guangzhou/145803274.html?s=sou_sou_soulb&t=0_0&req=0bce60c1fe8e559ec0b8d5bbf9d738ee,https://jobs.51job.com/all/coAWRVMAJoVWlSPlY2AGE.html
267,后端开发工程师（中级）,数码通信息产业（集团）有限公司,9500.0,上海·长宁区,3-4年,大专,民营,50-150人,计算机软件,https://jobs.51job.com/shanghai/146833782.html?s=sou_sou_soulb&t=0_0&req=068c9f08d402193893045b41dcf6071d,https://jobs.51job.com/all/coA2QHa189BT8EZQdg.html
268,Digital Market Activation Manager ID137494,汇丰金融科技服务（上海）有限责任公司,15000.0,上海,1年,本科,外资（欧美）,500-1000人,生活服务,https://jobs.51job.com/shanghai/147413825.html?s=sou_sou_soulb&t=0_0&req=51ded7e3344c7a44884c7161942905e7,https://jobs.51job.com/all/coVjYAYgNlAD1WMANkAG0.html
269,Murex MxML Developer,利优科技资讯服务（深圳）有限公司,4500.0,北京,5-7年,本科,外资（欧美）,10000人以上,多元化业务集团公司,https://jobs.51job.com/beijing/147641990.html?s=sou_sou_soulb&t=0_0&req=44211e37a4f294d748f1c6a92fca11c1,https://jobs.51job.com/all/coVDRWM1EzAj8GYFA7BmU.html
270,应用工程师-色谱柱,威达优尔贸易（上海）有限公司,16500.0,上海·浦东新区,3-4年,本科,外资（欧美）,1000-5000人,制药/生物工程,https://jobs.51job.com/shanghai/147775582.html?s=sou_sou_soulb&t=0_0&req=dc4e5a24bac89f70c789cb71bd12bb0f,https://jobs.51job.com/all/coBGAHYgRnAzpRNQJlXDA.html
271,C/C++开发工程师(J11065),曙光信息产业股份有限公司,8750.0,武汉·东西湖区,3-4年,本科,国企,1000-5000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/beijing/144933150.html?s=sou_sou_soulb&t=0_1&req=ee3a354c33839f9eefa52b87bd8cfca2,https://jobs.51job.com/all/coUzcFZQJlAjgGZ1My.html
272,游戏服务端研发工程师,北京吉利学院,15000.0,成都,3-4年,本科,非营利组织,10000人以上,教育/培训/院校,https://jobs.51job.com/chengdu/141469597.html?s=sou_sou_soulb&t=0_0&req=5a9f563ca3e7a6e433ca50e9db6f837c,https://jobs.51job.com/all/coBWYAbQVgU20HYlMyUjY.html
273,Technology-SAP Cutover Coordinator-English,埃森哲（中国）有限公司,12000.0,上海·静安区,3-4年,本科,外资（欧美）,10000人以上,计算机服务(系统、数据服务、维修),http://accenture.51job.com/jobdetail.html?jobid=140298733,http://accenture.51job.com/
274,Technical Marketing,STMicroelectronics Ltd.,3350.0,深圳·南山区,5-7年,本科,外资（欧美）,10000人以上,,https://jobs.51job.com/shenzhen/143053214.html?s=sou_sou_soulb&t=0_0&req=3efc533b3ea7564b9e285a7f2666cec1,https://jobs.51job.com/all/coBmVWNAdkUWhWN1AyAWU.html
275,前端研发工程师,字节跳动,13000.0,深圳,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/122414392.html?s=sou_sou_soulb&t=0_0&req=dd766ba38f1fae299871b179f2ce3382,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
276,容器平台开发/运维工程师 （SRE）,广东爱旭科技有限公司,2950.0,金华,5-7年,本科,已上市,1000-5000人,原材料和加工,http://campus.51job.com/Aikosolar2023/jobinfo.html?jobid=144769139,http://campus.51job.com/Aikosolar2023/
277,安卓开发工程师-L2584B,奇虎360科技有限公司,11500.0,成都·温江区,3-4年,本科,已上市,5000-10000人,互联网/电子商务,https://jobs.51job.com/chengdu/147605841.html?s=sou_sou_soulb&t=0_0&req=dd766ba38f1fae299871b179f2ce3382,https://jobs.51job.com/all/coUjwBZVI1VWMDblA1.html
278,R&D Engineer - Refrigerant（制冷）,霍尼韦尔（中国）有限公司,8750.0,上海,5-7年,硕士,外资（欧美）,500-1000人,多元化业务集团公司,https://jobs.51job.com/shanghai/147298059.html?s=sou_sou_soulb&t=0_0&req=f029b32ab4d4e6be64a7ed4aaa20f96d,https://jobs.51job.com/all/coVDBSMwJiBDkFaAZlVjY.html
279,数字化产品经理 Digital Solution Product Leader,临诺企业管理咨询（上海）有限公司,4750.0,上海,10年以上,本科,民营,,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/147304575.html?s=sou_sou_soulb&t=0_0&req=7bd1867cbea2e780dc6e0240154a0588,https://jobs.51job.com/all/coVjdVMlU3VGIAZgFmXDk.html
280,统计主管(J10173),科济生物医药（上海）有限公司,3000.0,上海·徐汇区,3-4年,硕士,合资,150-500人,制药/生物工程,https://jobs.51job.com/shanghai/147866677.html?s=sou_sou_soulb&t=0_0&req=d7c57a9cd60326b75adc84f9f3854a74,https://jobs.51job.com/all/coAWRSMFA2AzQDZAxuBmQ.html
281,测试工程师,上海朱光亚战略科技研究院,37500.0,上海·浦东新区,3-4年,本科,事业单位,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/140897204.html?s=sou_sou_soulb&t=0_0&req=0bce60c1fe8e559ec0b8d5bbf9d738ee,https://jobs.51job.com/all/coVTYBZgJmVG5UMwxmBWA.html
282,Golang开发工程师,东莞星桥普爱信息技术有限公司,12500.0,东莞·松山湖区,1年,大专,民营,少于50人,,https://jobs.51job.com/shenzhen/147477914.html?s=sou_sou_soulb&t=0_1&req=ac154bbac93c00bac4126f930a6401ba,https://jobs.51job.com/all/coUzJUMlE2U2xRPFE3BWg.html
283,Golang开发经理,广州乐牛软件科技有限公司,3000.0,广州·海珠区,5-7年,本科,民营,500-1000人,网络游戏,https://jobs.51job.com/guangzhou/141797260.html?s=sou_sou_soulb&t=0_0&req=fdecdf207cf977b251e521ef83b19393,https://jobs.51job.com/all/coAGVRNlI2VG1TPlMzAmA.html
284,数据平台应用架构工程师,广州乐牛软件科技有限公司,4000.0,广州·海珠区,3-4年,本科,民营,500-1000人,网络游戏,https://jobs.51job.com/guangzhou/145375221.html?s=sou_sou_soulb&t=0_0&req=ac9f8dac71fe4883fa7ffb9595351124,https://jobs.51job.com/all/coAGVRNlI2VG1TPlMzAmA.html
285,高级测试工程师-深圳IES,字节跳动,11750.0,深圳,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/118065898.html?s=sou_sou_soulb&t=0_0&req=1fc4718dfe31c425af7439244f435f3e,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
286,后端开发工程师,深圳市齐奥通信技术有限公司,8750.0,深圳·宝安区,3-4年,本科,民营,150-500人,家具/家电/玩具/礼品,https://jobs.51job.com/shenzhen/148054565.html?s=sou_sou_soulb&t=0_0&req=1fc4718dfe31c425af7439244f435f3e,https://jobs.51job.com/all/coUzYAYFIzVWoCYVA6XTk.html
287,销售经理Manager Business Development-IA,欧展国际货运（上海）有限公司 深圳分公司,12500.0,深圳·罗湖区,3-4年,大专,外资（欧美）,50-150人,交通/运输/物流,https://jobs.51job.com/guangzhou/132411418.html?s=sou_sou_soulb&t=0_0&req=2eec3c2ea7ee45cf1101d86bf6a9f1b4,https://jobs.51job.com/all/coBWYCYABiU2RTMVQ3AWA.html
288,Business Analytics and Development Specialist,德乐食品饮品配料（上海）有限公司,15000.0,上海,3-4年,本科,外资（欧美）,50-150人,原材料和加工,https://jobs.51job.com/shanghai/146832619.html?s=sou_sou_soulb&t=0_0&req=2eec3c2ea7ee45cf1101d86bf6a9f1b4,https://jobs.51job.com/all/coUzQBZ1U2VWsAYwVm.html
289,Sr. HRIS Analyst,威旭半导体（上海）有限公司,17500.0,上海·嘉定区,3-4年,本科,外资（欧美）,500-1000人,,https://jobs.51job.com/shanghai/145279389.html?s=sou_sou_soulb&t=0_0&req=dc4e5a24bac89f70c789cb71bd12bb0f,https://jobs.51job.com/all/coAWZSN1Y8VGo.html
290,资深网络研发工程师,字节跳动,3750.0,北京,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/112210622.html?s=sou_sou_soulb&t=0_0&req=2ec112d07ed808f36fd7ebe676f96d39,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
291,外国人的助理,广州市黎茵萨贸易有限公司,5500.0,广州·越秀区,2年,大专,外企代表处,少于50人,贸易/进出口,https://jobs.51job.com/guangzhou/141334676.html?s=sou_sou_soulb&t=0_0&req=2ec112d07ed808f36fd7ebe676f96d39,https://jobs.51job.com/all/coBWAFYwdnBz5WM1Q3B2U.html
292,智能自动驾驶芯片产品市场经理,黑芝麻智能科技（上海）有限公司,3000.0,上海·浦东新区,5-7年,本科,合资,500-1000人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/143271046.html?s=sou_sou_soulb&t=0_0&req=2ec112d07ed808f36fd7ebe676f96d39,https://jobs.51job.com/all/coAGNWMAVjVWoGZFQxXDs.html
293,前端开发工程师15-19级正编,华为技术有限公司,4500.0,深圳·福田区,5-7年,本科,民营,10000人以上,通信/电信/网络设备,https://jobs.51job.com/shenzhen/145933430.html?s=sou_sou_soulb&t=0_0&req=2ec112d07ed808f36fd7ebe676f96d39,https://jobs.51job.com/all/coA2RXNgBnATgPaQJn.html
294,Senior SAP EWM/MM Consultant,高知特信息技术（上海）有限公司 Cognizant Technology Solutions,3500.0,上海·浦东新区,8-9年,本科,外资（欧美）,1000-5000人,计算机软件,https://jobs.51job.com/shanghai/146505895.html?s=sou_sou_soulb&t=0_0&req=69cb073d4fbfc0c8d4fdd8bcfdd232e3,https://jobs.51job.com/all/coUzBcPQBiBz0EYAFi.html
295,测试开发工程师-创作工具,字节跳动,4500.0,上海,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shanghai/139109643.html?s=sou_sou_soulb&t=0_0&req=5cbd948ef6a49a51aa3f7523b959705a,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
296,Service Engineer,采埃孚（中国）投资有限公司,11598.0,上海·松江区,3-4年,本科,外资（欧美）,10000人以上,机械/设备/重工,https://jobs.51job.com/shanghai/143987621.html?s=sou_sou_soulb&t=0_0&req=068c9f08d402193893045b41dcf6071d,https://jobs.51job.com/all/coBWAHZgJiBT0DYVcyUjM.html
297,研发中心-软件开发工程师（HCDN）（深圳）,中国移动通信集团终端有限公司,11598.0,深圳,1年,本科,国企,,通信/电信/网络设备,https://jobs.51job.com/shenzhen/148059076.html?s=sou_sou_soulb&t=0_0&req=51ded7e3344c7a44884c7161942905e7,https://jobs.51job.com/all/coAGJXN1M1BDgCZgRmBWM.html
298,服务端资深/高级研发工程师-今日头条/西瓜视频/小说,字节跳动,12000.0,深圳,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/125586014.html?s=sou_sou_soulb&t=0_0&req=44211e37a4f294d748f1c6a92fca11c1,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
299,高级用户运营经理,完美世界（上海）/完美时空,2750.0,上海,5-7年,本科,民营,150-500人,,https://jobs.51job.com/shanghai/147123816.html?s=sou_sou_soulb&t=0_0&req=ee3a354c33839f9eefa52b87bd8cfca2,https://jobs.51job.com/all/coBWdXOwVlBz9SMgZnUDw.html
300,后端研发工程师 - 视觉平台方向,字节跳动,5000.0,北京,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/131554448.html?s=sou_sou_soulb&t=0_0&req=5aae3c06ccf02d8e4ef66033941696f0,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
301,后台开发工程师（PHP/GO）(J10218),9377游戏,8750.0,广州·天河区,3-4年,本科,民营,500-1000人,网络游戏,https://jobs.51job.com/guangzhou/146954943.html?s=sou_sou_soulb&t=0_0&req=381a1933faafd23b76cdce00296c9a3b,https://jobs.51job.com/all/coAWVSMlQ_ADxSNQZkXD0.html
302,Golang,广州太信信息科技有限公司,11500.0,广州·海珠区,3-4年,本科,民营,,计算机软件,https://jobs.51job.com/guangzhou/146163964.html?s=sou_sou_soulb&t=0_0&req=6d8d8798d10a5ece19dd2964c425d146,https://jobs.51job.com/all/coVjcAYVY8DzUHYlE0AGY.html
303,（代发）后端程序开发人员,北京融数循唐信息技术有限责任公司,7200.0,北京·海淀区,3-4年,本科,创业公司,少于50人,计算机软件,https://jobs.51job.com/beijing/147612958.html?s=sou_sou_soulb&t=0_0&req=f029b32ab4d4e6be64a7ed4aaa20f96d,https://jobs.51job.com/all/coB2cCZ1Q_U21VNVQzUDM.html
304,SAP Change Manager (Contractor),罗致恒富人力资源（上海）有限公司,3500.0,上海·徐汇区,10年以上,本科,外资（欧美）,50-150人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/146316743.html?s=sou_sou_soulb&t=0_0&req=3efc533b3ea7564b9e285a7f2666cec1,https://jobs.51job.com/all/coA2NSPl8_AT8AZgFrB2o.html
305,Golang,广州灵思互联网科技股份有限公司,17500.0,深圳·南山区,3-4年,本科,民营,少于50人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/148075503.html?s=sou_sou_soulb&t=0_0&req=9c2b4e0f17c4fb957e7396a02b5db4d0,https://jobs.51job.com/all/coAWBTN1Q_Bz4BYAJhB2Q.html
306,数据挖掘和算法工程师,上海优华系统集成技术股份有限公司,25000.0,上海·浦东新区,无需经验,硕士,民营,50-150人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/146084729.html?s=sou_sou_soulb&t=0_0&req=322bc510ddeb2e49d1531895504a6a7b,https://jobs.51job.com/all/coBWEHZgVgAzwBZQxvVjs.html
307,系统运维工程师,成都万云互联科技有限公司,7200.0,成都·温江区,5-7年,本科,民营,50-150人,,https://jobs.51job.com/chengdu/147026495.html?s=sou_sou_soulb&t=0_0&req=12e5d0fcad04af2a8e9b351099a9a79e,https://jobs.51job.com/all/coB2ZWMF4_DjlVNQRkUzY.html
308,资深后端开发工程师-直播/实时通信,字节跳动,3750.0,北京,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/104899809.html?s=sou_sou_soulb&t=0_0&req=ce19a438fd3f45921b1d893f109f1c13,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
309,自动化工程师（Automation Engineer-Tes System）,采埃孚亚太集团有限公司,11598.0,北京·大兴区,5-7年,本科,外资（欧美）,10000人以上,机械/设备/重工,https://jobs.51job.com/shanghai/147241867.html?s=sou_sou_soulb&t=0_0&req=f995c55ed90b559132acd36fe93d12c4,https://jobs.51job.com/all/coUjACYAJmU20FZg1mUT0.html
310,销售经理,太仓博泽汽车部件有限公司,11500.0,上海·嘉定区,3-4年,本科,外资（欧美）,150-500人,,https://jobs.51job.com/shanghai/147156650.html?s=sou_sou_soulb&t=0_0&req=fdecdf207cf977b251e521ef83b19393,https://jobs.51job.com/all/coAGUAYgBgBjAFaQFgAWY.html
311,Python/周末双休,深圳市睿服科技有限公司,16000.0,广州·天河区,3-4年,本科,民营,1000-5000人,计算机软件,https://jobs.51job.com/guangzhou/146307957.html?s=sou_sou_soulb&t=0_0&req=0bce60c1fe8e559ec0b8d5bbf9d738ee,https://jobs.51job.com/all/coVjVdOwVmDzECYQJkXD4.html
312,技术经理,上海恒联网络有限公司,8750.0,上海·浦东新区,5-7年,本科,国企,50-150人,,https://jobs.51job.com/shanghai/146572762.html?s=sou_sou_soulb&t=0_0&req=ac154bbac93c00bac4126f930a6401ba,https://jobs.51job.com/all/coBGMAYVEyBD1RNQdn.html
313,资深DBA数据管理员,杭州易景数通科技有限公司,3750.0,北京,5-7年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/beijing/143253744.html?s=sou_sou_soulb&t=0_0&req=dd766ba38f1fae299871b179f2ce3382,https://jobs.51job.com/all/coVTVVOQVuUmwFYVMxVDE.html
