,职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
786,PHP开发工程师,灏冉舟网络有限公司,12500.0,上海·静安区,2年,本科,民营,50-150人,互联网/电子商务,https://jobs.51job.com/shanghai/146120843.html?s=sou_sou_soulb&t=0_0&req=6bd684a02409c2f0f6cba4180dd91d7b,https://jobs.51job.com/all/coAmFdP1E6DzMEZgNkVDQ.html
787,PHP开发工程师,上海阔思电子有限公司,11000.0,上海·闵行区,2年,大专,民营,50-150人,仪器仪表/工业自动化,https://jobs.51job.com/shanghai/132038667.html?s=sou_sou_soulb&t=0_0&req=883cee77bb1090ee1167e1a1b6d256e9,https://jobs.51job.com/all/coBmIHYVcyVmECZVc3VTA.html
788,Full Stack Developer 全栈开发工程师,相达生物科技（深圳）有限公司,16500.0,深圳·光明区,3-4年,本科,外资（欧美）,50-150人,医疗/护理/卫生,https://jobs.51job.com/shenzhen/144665595.html?s=sou_sou_soulb&t=0_0&req=2f3e59746aeab40ade2525025ab56664,https://jobs.51job.com/all/coUTFWNFEzVGoFaQRlVjI.html
789,物联网/服务器工程师,成都瑞昌仪器制造有限公司,7000.0,成都·龙泉驿区,2年,本科,民营,少于50人,农/林/牧/渔,https://jobs.51job.com/chengdu/132989208.html?s=sou_sou_soulb&t=0_0&req=1006545ed1b7f68d75caa7cee4a82e2b,https://jobs.51job.com/all/coVjJXOl85VG9UMlM2UjM.html
790,软件工程师,深圳市招金金属网络交易有限公司,11250.0,深圳·福田区,3-4年,本科,民营,150-500人,奢侈品/收藏品/工艺品/珠宝,https://jobs.51job.com/shenzhen/126465125.html?s=sou_sou_soulb&t=0_0&req=3caa6a63f575c879eae0034ecb655587,https://jobs.51job.com/all/coBGdWMwBrUWxWOgNgAW0.html
791,高级后端开发工程师-互联网信贷风控,字节跳动,4500.0,北京,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/134512847.html?s=sou_sou_soulb&t=0_0&req=75539fdc41c10455c47abf17b238cb3b,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
792,Magento&HPH工程师,太古资源（上海）商贸有限公司,2550.0,广州,3-4年,本科,外资（非欧美）,150-500人,批发/零售,https://jobs.51job.com/guangzhou/147034749.html?s=sou_sou_soulb&t=0_0&req=c53e3fe109a103d73a5a15c9308242ab,https://jobs.51job.com/all/coBGMCZ184Aj8EYFM0.html
793,大数据开发工程师,深圳市汉锐信息技术股份有限公司,7500.0,深圳·龙岗区,1年,本科,民营,,计算机软件,https://jobs.51job.com/shenzhen/143626409.html?s=sou_sou_soulb&t=0_0&req=81d09482f081a6e5d3a0c53a6a7ac0f6,https://jobs.51job.com/all/coVDVQMARhUWhRM1QyUD0.html
794,信息安全服务工程师,上海豌豆信息技术有限公司,15500.0,上海,3-4年,大专,民营,少于50人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/145231740.html?s=sou_sou_soulb&t=0_0&req=832cd5df882430878b46c4064bf74556,https://jobs.51job.com/all/coVDFRMlY1DzlVMFAwUDw.html
795,信息技术员,深圳市龙华建设发展集团有限公司,5500.0,深圳·龙华区,2年,大专,国企,少于50人,建筑/建材/工程,https://jobs.51job.com/shenzhen/148103642.html?s=sou_sou_soulb&t=0_0&req=f5decf4297e82d2321a63ac91818c98c,https://jobs.51job.com/all/coBGZSNQBqVWwHYgxsBmM.html
796,网络安全运维岗（二线）,深圳普菲特信息科技股份有限公司,14000.0,北京,5-7年,大专,民营,150-500人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/beijing/146873482.html?s=sou_sou_soulb&t=0_0&req=aaf219a28e32fc68615c5383fd2c69b0,https://jobs.51job.com/all/coUzQHZVU_AT0EZgxoBWM.html
797,测试工程师,深圳市誉天智骏教育科技有限公司,16500.0,深圳·福田区,3-4年,本科,民营,150-500人,教育/培训/院校,https://jobs.51job.com/shenzhen/146193267.html?s=sou_sou_soulb&t=0_0&req=878b036e8a82d2465719ef56fb22a6ee,https://jobs.51job.com/all/coUzcFYgNoDjACZgZnBWA.html
798,React前端开发工程师(易佰得）,博彦科技广州有限公司,9800.0,上海,5-7年,大专,民营,,计算机软件,https://jobs.51job.com/shanghai/148084695.html?s=sou_sou_soulb&t=0_0&req=edece2dc5107a0968e5e9f0b011435a5,https://jobs.51job.com/all/coVDRdPwNjBDoPawJpUDA.html
799,前端开发工程师,前程无忧(上海),8750.0,上海·浦东新区,3-4年,本科,合资,5000-10000人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/139325343.html?s=sou_sou_soulb&t=0_0&req=0634c71051c2454542fc589f402231e6,https://jobs.51job.com/all/coAmcGZ1M5BjAAbVEwUjU.html
800,服务端技术负责人-抖音直播,字节跳动,7500.0,深圳,8-9年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/136031878.html?s=sou_sou_soulb&t=0_0&req=4e0a91d74c732261ab4f746766a84a0f,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
801,.NET开发工程师,广州紫麦科技有限公司,16000.0,广州·黄埔区,3-4年,本科,民营,150-500人,互联网/电子商务,https://jobs.51job.com/guangzhou/146320644.html?s=sou_sou_soulb&t=0_0&req=7929f09882e236829b42a842f7516da3,https://jobs.51job.com/all/coAWRVMAJoVWlSPlY2AGE.html
802,PHP工程师,广州美云美服科技有限公司,7500.0,广州·越秀区,1年,本科,民营,150-500人,美容/保健,https://jobs.51job.com/guangzhou/140455573.html?s=sou_sou_soulb&t=0_0&req=b190d1af8d5cb4297de6cd67fa236d80,https://jobs.51job.com/all/coA2FUNF41UWkBYQdiUzc.html
803,PHP开发工程师,上海树家医学科技有限公司,17000.0,上海·闵行区,5-7年,本科,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/147865025.html?s=sou_sou_soulb&t=0_0&req=419a4ed6edc4daab0ef9ec366a5fc114,https://jobs.51job.com/all/coAmFcP1EyBD4CZwZhVTc.html
804,后端工程师,读书郎教育科技有限公司,17500.0,珠海·珠海高新区,3-4年,本科,民营,500-1000人,教育/培训/院校,https://jobs.51job.com/shenzhen/148388668.html?s=sou_sou_soulb&t=0_1&req=d727a597a859bf27a6fc755a07ab5508,https://jobs.51job.com/all/coVDZVN1UyU2wEZQRjXTo.html
805,客服平台高级研发工程师,字节跳动,12000.0,北京,5-7年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/126029494.html?s=sou_sou_soulb&t=0_0&req=d727a597a859bf27a6fc755a07ab5508,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
806,服务端研发leader-抖音行业开放,字节跳动,6000.0,深圳,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/136602274.html?s=sou_sou_soulb&t=0_0&req=5e08727d55c688cb8fe11aa4060371f2,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
807,运维工程师,安行天下保险经纪（上海）有限公司,15000.0,上海,3-4年,本科,民营,50-150人,,https://jobs.51job.com/shanghai/133682087.html?s=sou_sou_soulb&t=0_0&req=8457a6fa57d20daea2917f44faf2d880,https://jobs.51job.com/all/coAWFVMVU0BDlVOFY3BWc.html
808,网络安全工程师,曼迪匹艾（北京）科技服务有限公司,11750.0,北京·通州区,3-4年,本科,民营,5000-10000人,学术/科研,https://jobs.51job.com/beijing/137692952.html?s=sou_sou_soulb&t=0_0&req=675945d4d8bdf5a4e3accf248bfecc3a,https://jobs.51job.com/all/coCW1WNQVmDzkEZQFmUDQ.html
809,PHP开发工程师,点奇互联（北京）科技有限公司,11500.0,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/cangzhou/140832108.html?s=sou_sou_soulb&t=0_0&req=883cee77bb1090ee1167e1a1b6d256e9,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
810,后端架构师-今日头条,字节跳动,5500.0,深圳,5-7年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/142176486.html?s=sou_sou_soulb&t=0_0&req=b52108d8750d1cf3bbff00dc9ccf3f0d,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
811,运维工程师,广州市威创网络科技有限公司,9000.0,广州·番禺区,3-4年,本科,民营,50-150人,网络游戏,https://jobs.51job.com/guangzhou/143399764.html?s=sou_sou_soulb&t=0_0&req=7e1c18406c57e6e02bff6aac45d49426,https://jobs.51job.com/all/coUzdTMgVhATdWM1MwUDQ.html
812,前端架构师,上海赢他网络科技有限公司,11500.0,广州·番禺区,3-4年,本科,合资,150-500人,贸易/进出口,https://jobs.51job.com/guangzhou/147891191.html?s=sou_sou_soulb&t=0_0&req=3d75c31999e51a9c72a87b4999bf4ef3,https://jobs.51job.com/all/coBmNcMFE0ADdSNVMyBmI.html
813,高级产品经理-飞书零代码/低代码业务（LowCode）,字节跳动,3250.0,深圳,5-7年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/146038312.html?s=sou_sou_soulb&t=0_0&req=6bb9004842efee2e1722636f23dcb542,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
814,技术开发专员（后端）（东航财务）,东航金控有限责任公司,23500.0,上海,3-4年,本科,国企,150-500人,金融/投资/证券,https://jobs.51job.com/shanghai/147844675.html?s=sou_sou_soulb&t=0_0&req=9b1329b169e4a708da16f0283d9d94fb,https://jobs.51job.com/all/coUjVSP180UWpWM1Q0UT0.html
815,Web前端开发,南昌岳歌服饰有限公司,10500.0,广州·番禺区,2年,大专,民营,1000-5000人,服装/纺织/皮革,https://jobs.51job.com/guangzhou/138392490.html?s=sou_sou_soulb&t=0_0&req=e18c4ca4e86d245d72c020e137a412ec,https://jobs.51job.com/all/coBWVUOQNnUWgGYwdkVjU.html
816,软件架构师,成都市交通规划设计研究院有限公司,20000.0,成都·高新区,8-9年,本科,国企,150-500人,,https://jobs.51job.com/chengdu/141774163.html?s=sou_sou_soulb&t=0_0&req=878b036e8a82d2465719ef56fb22a6ee,https://jobs.51job.com/all/coBmZdMANjUmgAYlAyXD0.html
817,高级WEB前端开发工程师(TW0001),万得信息技术股份有限公司（Wind资讯）,8750.0,上海·浦东新区,5-7年,本科,民营,1000-5000人,金融/投资/证券,https://jobs.51job.com/shanghai/76829976.html?s=sou_sou_soulb&t=0_0&req=0634c71051c2454542fc589f402231e6,https://jobs.51job.com/all/coA2dTMVQ_VG8CZAJj.html
818,Go开发工程师,广州碧软信息科技有限公司,8650.0,深圳,5-7年,本科,合资,500-1000人,计算机软件,https://jobs.51job.com/shenzhen/143862514.html?s=sou_sou_soulb&t=0_0&req=0634c71051c2454542fc589f402231e6,https://jobs.51job.com/all/coUzdWNlY8AjoBZA1vUTA.html
819,音视频服务端资深/高级研发工程师 - 今日头条,字节跳动,12000.0,深圳,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/139410644.html?s=sou_sou_soulb&t=0_0&req=0634c71051c2454542fc589f402231e6,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
820,PHP软件工程师,浙江霖研精密科技有限公司,12000.0,湖州·南浔区,1年,大专,民营,50-150人,计算机软件,https://jobs.51job.com/shenzhen/145703305.html?s=sou_sou_soulb&t=0_1&req=419a4ed6edc4daab0ef9ec366a5fc114,https://jobs.51job.com/all/coB2ZTMwRuVG4DbgxqAGQ.html
821,服务端开发工程师 - 基础架构,字节跳动,12000.0,北京,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shanghai/131621121.html?s=sou_sou_soulb&t=0_0&req=7e1c18406c57e6e02bff6aac45d49426,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
822,Go开发工程师,上海大都市国际旅行社有限公司,9000.0,上海·徐汇区,2年,本科,民营,50-150人,,https://jobs.51job.com/shanghai/143982676.html?s=sou_sou_soulb&t=0_0&req=7e1c18406c57e6e02bff6aac45d49426,https://jobs.51job.com/all/coAmEFZQJhAzoObgBm.html
823,ERP实施,环保桥（上海）环境技术有限公司,12500.0,上海·浦东新区,2年,本科,合资,少于50人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/147281312.html?s=sou_sou_soulb&t=0_0&req=2f3e59746aeab40ade2525025ab56664,https://jobs.51job.com/all/coBWBXOlc9U2UOaAFkVzo.html
824,高级安全渗透工程师,苏州奖多多科技有限公司,11500.0,苏州,3-4年,大专,已上市,500-1000人,互联网/电子商务,https://jobs.51job.com/shanghai/145192230.html?s=sou_sou_soulb&t=0_1&req=5e08727d55c688cb8fe11aa4060371f2,https://jobs.51job.com/all/coUjdVNlU0VmsHa1EzB2c.html
825,Linux运维工程师,上海速林网络科技有限公司,11500.0,上海·长宁区,2年,大专,民营,少于50人,,https://jobs.51job.com/shanghai/141495953.html?s=sou_sou_soulb&t=0_0&req=1006545ed1b7f68d75caa7cee4a82e2b,https://jobs.51job.com/all/coVTcGZ1A7VmlVNVc8B2A.html
826,国际支付架构研发工程师,字节跳动,12000.0,北京,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/121933309.html?s=sou_sou_soulb&t=0_0&req=3caa6a63f575c879eae0034ecb655587,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
827,嵌入式/WiFi软件工程师,深圳市多尼卡航空电子有限公司,11500.0,深圳·南山区,5-7年,本科,民营,50-150人,航天/航空,https://jobs.51job.com/shenzhen/140518873.html?s=sou_sou_soulb&t=0_0&req=75539fdc41c10455c47abf17b238cb3b,https://jobs.51job.com/all/coVjFXOgRvUWgBZVA0VDg.html
828,后端研发工程师-客服平台,字节跳动,13250.0,成都,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/chengdu/128225162.html?s=sou_sou_soulb&t=0_0&req=c53e3fe109a103d73a5a15c9308242ab,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
829,后台运维工程师,深圳优能电气有限公司,17500.0,深圳·龙岗区,1年,本科,民营,50-150人,电气/电力/水利,https://jobs.51job.com/shenzhen/146374441.html?s=sou_sou_soulb&t=0_0&req=8457a6fa57d20daea2917f44faf2d880,https://jobs.51job.com/all/coA2NXO146Aj5VOQBjUzc.html
830,软件开发项目经理,广州福川机械设备有限公司,9000.0,广州,3-4年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/beijing/140324959.html?s=sou_sou_soulb&t=0_0&req=81d09482f081a6e5d3a0c53a6a7ac0f6,https://jobs.51job.com/all/coBWZQMl86BjBSPwNmXTo.html
831,后台开发（高级）工程师,字节跳动,3750.0,深圳,5-7年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/136055809.html?s=sou_sou_soulb&t=0_0&req=832cd5df882430878b46c4064bf74556,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
832,银行驻场-测试工程师,上海畅博越众科技有限公司,9500.0,上海·浦东新区,5-7年,本科,民营,少于50人,,https://jobs.51job.com/shanghai/147646925.html?s=sou_sou_soulb&t=0_0&req=675945d4d8bdf5a4e3accf248bfecc3a,https://jobs.51job.com/all/coUzNXNFU1BT0Cbg1vXDA.html
833,渗透测试工程师（全职）,成都卓越华安信息技术服务有限公司,7500.0,成都·高新区,1年,大专,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/chengdu/129267898.html?s=sou_sou_soulb&t=0_0&req=d727a597a859bf27a6fc755a07ab5508,https://jobs.51job.com/all/coB2RRM1Y2BTJRNlc0XTo.html
834,前端开发工程师,上海钢联物流股份有限公司,8750.0,上海·宝山区,3-4年,大专,民营,150-500人,贸易/进出口,https://jobs.51job.com/shanghai/146303825.html?s=sou_sou_soulb&t=0_0&req=f5decf4297e82d2321a63ac91818c98c,https://jobs.51job.com/all/coB2JcOl8_AT0FaFc8B2A.html
835,C++开发工程师(J10209),深圳市金溢科技股份有限公司,7150.0,深圳·南山区,2年,本科,民营,500-1000人,汽车零配件,https://jobs.51job.com/shenzhen/148415231.html?s=sou_sou_soulb&t=0_0&req=5ec35d2381735b7bdc74ab401ce5638b,https://jobs.51job.com/all/coVTdSMgdkBTxWMwxp.html
836,C#.NET工程师,深圳市轩宇车鼎科技有限公司,7200.0,深圳·宝安区,2年,本科,民营,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/146747010.html?s=sou_sou_soulb&t=0_0&req=ee10c7602b277e376299210d3019b8ee,https://jobs.51job.com/all/coUzBWMwBjDzQPbVAzVjc.html
837,PHP开发工程师,上海沣海智能科技有限公司,12500.0,上海·浦东新区,2年,本科,合资,150-500人,金融/投资/证券,https://jobs.51job.com/shanghai/109551857.html?s=sou_sou_soulb&t=0_0&req=6bd684a02409c2f0f6cba4180dd91d7b,https://jobs.51job.com/all/coVjUAZwBjAjlVN1YwAWE.html
838,自控工程师,深圳市清泉水业股份有限公司,12500.0,深圳·龙岗区,3-4年,本科,民营,50-150人,仪器仪表/工业自动化,https://jobs.51job.com/shenzhen/140141590.html?s=sou_sou_soulb&t=0_0&req=432c64ca2e231374a7ad0e383e4d72d1,https://jobs.51job.com/all/coAWUHYANkUWZSMAZtUDQ.html
839,对日软件开发工程师,愚公科技（大连）有限公司,9000.0,大连·高新园区,1年,大专,民营,,计算机软件,https://jobs.51job.com/beijing/138470366.html?s=sou_sou_soulb&t=0_1&req=ece592aae3223d2694b44514ee295475,https://jobs.51job.com/all/coCWlQMgBqAj1UOFQ1VDc.html
840,日语软件工程师,北京政通仁和建材有限公司,8800.0,广州·天河区,8-9年,本科,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/guangzhou/146005932.html?s=sou_sou_soulb&t=0_0&req=7e1c18406c57e6e02bff6aac45d49426,https://jobs.51job.com/all/coVTZUMwBmVGsGYAJhUzE.html
841,对日软件开发工程师,愚公科技（大连）有限公司,9000.0,大连·高新园区,1年,大专,民营,,计算机软件,https://jobs.51job.com/guangzhou/138470368.html?s=sou_sou_soulb&t=0_1&req=7e1c18406c57e6e02bff6aac45d49426,https://jobs.51job.com/all/coCWlQMgBqAj1UOFQ1VDc.html
842,资深研发工程师-风控方向,字节跳动,4500.0,北京,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/136988542.html?s=sou_sou_soulb&t=0_0&req=3d75c31999e51a9c72a87b4999bf4ef3,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
843,高级IOT工程师,广州技诺智能设备有限公司,9000.0,广州·黄埔区,3-4年,本科,民营,150-500人,机械/设备/重工,https://jobs.51job.com/guangzhou/146166581.html?s=sou_sou_soulb&t=0_0&req=3d75c31999e51a9c72a87b4999bf4ef3,https://jobs.51job.com/all/coBWcCZwdsBD0CZQxpUDM.html
844,技术经理/总监,乾海新智能科技（上海）有限公司,10250.0,上海·普陀区,5-7年,本科,民营,少于50人,计算机硬件,https://jobs.51job.com/shanghai/141942468.html?s=sou_sou_soulb&t=0_0&req=3d75c31999e51a9c72a87b4999bf4ef3,https://jobs.51job.com/all/coUzZXOlQ1UmpTNVM2UjI.html
845,测试工程师,北京中资国恒实业集团有限公司,8750.0,深圳·南山区,5-7年,本科,民营,,计算机软件,https://jobs.51job.com/shenzhen/147109525.html?s=sou_sou_soulb&t=0_0&req=3d75c31999e51a9c72a87b4999bf4ef3,https://jobs.51job.com/all/coCWgHYVEyBjxRNgdnUDI.html
846,安全服务,广东亿迅科技有限公司,14500.0,广州·天河区,3-4年,本科,国企,1000-5000人,计算机软件,https://jobs.51job.com/guangzhou/141619743.html?s=sou_sou_soulb&t=0_0&req=75539fdc41c10455c47abf17b238cb3b,https://jobs.51job.com/all/coBmFXMgdkU2xWN1ExUDY.html
847,网络管理员,广东外语外贸大学南国商学院,14000.0,广州·白云区,1年,硕士,民营,150-500人,计算机软件,https://jobs.51job.com/guangzhou/146922518.html?s=sou_sou_soulb&t=0_0&req=75539fdc41c10455c47abf17b238cb3b,https://jobs.51job.com/all/coVjddPFU1U28CZABlBWc.html
848,后端开发工程师-抖音/今日头条/西瓜视频,字节跳动,3750.0,北京,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/120258038.html?s=sou_sou_soulb&t=0_0&req=75539fdc41c10455c47abf17b238cb3b,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
849,软件研发总监,上海经达信息科技股份有限公司,3000.0,上海·徐汇区,3-4年,硕士,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/123581837.html?s=sou_sou_soulb&t=0_0&req=e18c4ca4e86d245d72c020e137a412ec,https://jobs.51job.com/all/coVTEHZFQ3VW0GYAdiVjE.html
850,业务架构研发工程师（安全方向）-今日头条,字节跳动,12000.0,深圳,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/136894358.html?s=sou_sou_soulb&t=0_0&req=e18c4ca4e86d245d72c020e137a412ec,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
851,SEO/SEM专员,荣冠泰克（深圳）科技有限公司,9000.0,深圳·龙华区,2年,本科,民营,50-150人,贸易/进出口,https://jobs.51job.com/shenzhen/144153208.html?s=sou_sou_soulb&t=0_0&req=aaf219a28e32fc68615c5383fd2c69b0,https://jobs.51job.com/all/coAGNTMlI1AjwCZVY8XTw.html
852,C++开发工程师,上海豪亿信息科技有限公司,8800.0,深圳·南山区,2年,本科,民营,500-1000人,通信/电信/网络设备,https://jobs.51job.com/shenzhen/148356551.html?s=sou_sou_soulb&t=0_0&req=edece2dc5107a0968e5e9f0b011435a5,https://jobs.51job.com/all/coUTJcMFIzADtUNgZgBWA.html
853,精益管理初级工程师,上海保隆汽车科技股份有限公司,10000.0,上海·浦东新区,2年,大专,已上市,1000-5000人,汽车,https://jobs.51job.com/shanghai/145989367.html?s=sou_sou_soulb&t=0_0&req=4e0a91d74c732261ab4f746766a84a0f,https://jobs.51job.com/all/coVjJUMwRhBD5SNwVlXD0.html
854,IT开发工程师（JAVA方向）,深圳市洲明科技股份有限公司,7100.0,深圳·宝安区,2年,本科,已上市,5000-10000人,通信/电信/网络设备,https://jobs.51job.com/shenzhen/147034956.html?s=sou_sou_soulb&t=0_0&req=878b036e8a82d2465719ef56fb22a6ee,https://jobs.51job.com/all/coAGRXNAJgU2kGZAxoBWI.html
855,Web前端开发工程师,广州魔音网络科技有限公司,8000.0,广州,2年,大专,民营,50-150人,,https://jobs.51job.com/guangzhou/147842518.html?s=sou_sou_soulb&t=0_0&req=5e08727d55c688cb8fe11aa4060371f2,https://jobs.51job.com/all/coBWQAY1YyDzdTNAdsUj8.html
856,测试开发工程师-国际支付,字节跳动,12000.0,深圳,2年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/130465521.html?s=sou_sou_soulb&t=0_0&req=1006545ed1b7f68d75caa7cee4a82e2b,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
857,后端研发工程师,深圳手回科技集团有限公司,15000.0,深圳·南山区,1年,本科,民营,500-1000人,保险,https://jobs.51job.com/shenzhen/146445732.html?s=sou_sou_soulb&t=0_0&req=6bb9004842efee2e1722636f23dcb542,https://jobs.51job.com/all/coUTJQNQBqBDsBZgBgBmI.html
858,密码模块安全测评工程师（国际业务方向：英语）,深圳市纽创信安科技开发有限公司,8750.0,济南,3-4年,硕士,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/147860633.html?s=sou_sou_soulb&t=0_1&req=9b1329b169e4a708da16f0283d9d94fb,https://jobs.51job.com/all/coUjdXNlIwAjQGZAVgUzU.html
859,软件测试,博彦科技广州有限公司,16000.0,上海·嘉定区,3-4年,本科,民营,,计算机软件,https://jobs.51job.com/shanghai/147617710.html?s=sou_sou_soulb&t=0_0&req=b52108d8750d1cf3bbff00dc9ccf3f0d,https://jobs.51job.com/all/coVDRdPwNjBDoPawJpUDA.html
860,服务端研发工程师-用户增长,字节跳动,12000.0,北京,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/142530179.html?s=sou_sou_soulb&t=0_0&req=3d75c31999e51a9c72a87b4999bf4ef3,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
861,渗透测试工程师,深圳市智安网络有限公司四川分公司,13500.0,成都·高新区,3-4年,本科,民营,50-150人,通信/电信/网络设备,https://jobs.51job.com/chengdu/146922125.html?s=sou_sou_soulb&t=0_0&req=3d75c31999e51a9c72a87b4999bf4ef3,https://jobs.51job.com/all/coA2IFZ1E2U2RRMgRuXT8.html
862,软件工程师,爱协林热处理系统（北京）有限公司,12500.0,北京·昌平区,3-4年,本科,外资（欧美）,150-500人,,https://jobs.51job.com/beijing/142776234.html?s=sou_sou_soulb&t=0_0&req=2f3e59746aeab40ade2525025ab56664,https://jobs.51job.com/all/coUTRTNVA3UWgDZgZjXT0.html
863,银建体检-IT经理,北京银建投资公司,9000.0,北京·丰台区,3-4年,本科,民营,10000人以上,金融/投资/证券,https://jobs.51job.com/beijing/139423353.html?s=sou_sou_soulb&t=0_0&req=d727a597a859bf27a6fc755a07ab5508,https://jobs.51job.com/all/coAWVdOQRnVGwEZ1AyB2Y.html
864,服务端leader-抖音电商中台,字节跳动,5500.0,北京,5-7年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/118244051.html?s=sou_sou_soulb&t=0_0&req=f5decf4297e82d2321a63ac91818c98c,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
865,Web后端开发工程师,上海太阳生物技术有限公司,17500.0,上海·闵行区,3-4年,本科,民营,150-500人,制药/生物工程,https://jobs.51job.com/shanghai/147576792.html?s=sou_sou_soulb&t=0_0&req=ece592aae3223d2694b44514ee295475,https://jobs.51job.com/all/coBWICbgJmATlSNQNnXDE.html
866,后端开发Wordpress/PHP工程师,企牛控股（深圳）有限公司,12500.0,深圳·龙岗区,2年,大专,民营,50-150人,贸易/进出口,https://jobs.51job.com/shenzhen/148130222.html?s=sou_sou_soulb&t=0_0&req=6bd684a02409c2f0f6cba4180dd91d7b,https://jobs.51job.com/all/coB2cCb1A7Aj4DZFM3AWI.html
867,java工程师（丰台）,北京深蓝海域信息科技有限公司,10000.0,北京·丰台区,3-4年,本科,民营,50-150人,,https://jobs.51job.com/beijing/139756870.html?s=sou_sou_soulb&t=0_0&req=3caa6a63f575c879eae0034ecb655587,https://jobs.51job.com/all/coVjICYwVkUmpUMwxnUTw.html
868,服务器交付工程师 实力主义 (151077),上海艾杰飞人力资源有限公司,8750.0,上海,3-4年,本科,外资（非欧美）,50-150人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/147297112.html?s=sou_sou_soulb&t=0_0&req=81d09482f081a6e5d3a0c53a6a7ac0f6,https://jobs.51job.com/all/coUjUCb141DzZSNwBkBmA.html
869,后端架构师-抖音电商体验策略,字节跳动,4500.0,北京,8-9年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/147162706.html?s=sou_sou_soulb&t=0_0&req=8457a6fa57d20daea2917f44faf2d880,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
870,高级Java工程师,广州紫麦科技有限公司,17500.0,广州·黄埔区,5-7年,本科,民营,150-500人,互联网/电子商务,https://jobs.51job.com/guangzhou/145978156.html?s=sou_sou_soulb&t=0_0&req=ee10c7602b277e376299210d3019b8ee,https://jobs.51job.com/all/coAWRVMAJoVWlSPlY2AGE.html
871,大数据工程师（电商行业）,字节跳动,3250.0,北京,2年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/113613859.html?s=sou_sou_soulb&t=0_0&req=7e1c18406c57e6e02bff6aac45d49426,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
